Date.Time,TA_F,SW_IN_F,LW_IN_F,PPFD_IN,VPD_F,PA_F,P_F,WS_F,RH,SW_DIF,CO2_F_MDS,NIGHT
24/03/2018 10:00:00,4.757,515.237,242.327,897.992,2.535,94.7,0,1.412,70.4467,94.6667,442.152,0
24/03/2018 10:30:00,5.337,603.867,247.307,1070.74,3.091,94.7,0,1.628,65.3967,119,438.534,0
24/03/2018 11:00:00,5.458,649.957,246.71,1172.94,3.713,94.7,0,2.549,58.78,132.1,433.267,0
24/03/2018 11:30:00,5.454,522.917,286.233,997.992,4.037,94.7,0,2.165,55.1733,294.4,431.472,0
24/03/2018 12:00:00,5.606,308.603,310.4,613.558,4.185,94.7,0,2.459,54.0167,277,431.146,0
24/03/2018 12:30:00,5.308,288.947,313.727,573.344,3.922,94.7,0,2.738,56.01,271.8,430.277,0
24/03/2018 13:00:00,5.913,455.18,302.06,895.521,4.541,94.7,0,1.579,51.1567,349.633,428.796,0
24/03/2018 13:30:00,6.338,602.83,270.567,1150.03,4.892,94.7,0,2.147,48.9133,257.867,428.459,0
24/03/2018 14:00:00,6.386,522.827,286.293,991.713,4.78,94.7,0,1.895,50.2467,354.933,428.792,0
24/03/2018 14:30:00,6.646,556.653,288.273,1041.75,4.869,94.7,0,1.763,50.22,349.967,427.482,0
24/03/2018 15:00:00,6.985,509.063,274.853,916.83,5.159,94.7,0,2.02,48.4667,266.067,426.845,0
24/03/2018 15:30:00,6.912,503.177,258.153,876.149,5.107,94.7,0,1.79,48.73,181.033,426.292,0
24/03/2018 16:00:00,7.377,456.653,253.2,789.108,5.329,94.7,0,2.563,48.18,125.833,426.048,0
24/03/2018 16:30:00,7.163,355.557,247.43,615.896,5.133,94.7,0,2.333,49.35,96,426.33,0
24/03/2018 17:00:00,7.15,278.847,245.92,464.794,5.113,94.667,0,3.046,49.5033,71.26,426.451,0
24/03/2018 17:30:00,7.049,189.957,243.793,313.025,4.951,94.633,0,2.822,50.76,58.3067,426.726,0
24/03/2018 18:00:00,6.703,102.77,241.757,173.747,4.518,94.7,0,3.41,53.9867,46.5133,427.619,0
24/03/2018 18:30:00,6.141,45.337,241.017,74.3484,3.938,94.7,0,2.633,58.3067,31.1667,428.375,0
24/03/2018 19:00:00,5.574,4.79,239.857,15.2304,3.557,94.7,0,2.607,60.8333,9.30567,428.814,1
24/03/2018 19:30:00,4.94,0,240.797,0.5344,3.103,94.7,0,2.714,64.29,1.55467,429.635,1
24/03/2018 20:00:00,4.46,0,239.3,-1.002,2.842,94.7,0,3.172,66.18,1.05367,430.001,1
24/03/2018 20:30:00,4.266,0,237.913,2.4048,2.894,94.767,0,3.304,65.0833,1.01967,430.572,1
24/03/2018 21:00:00,3.979,0,234.903,2.2712,2.826,94.8,0,3.345,65.2067,0.976667,431.546,1
24/03/2018 21:30:00,3.624,0,235.493,0.5344,2.67,94.8,0,3.149,66.3033,0.942333,432.583,1
24/03/2018 22:00:00,3.239,0,233.877,-2.5384,2.481,94.8,0,2.918,67.8133,0.944,433.579,1
24/03/2018 22:30:00,2.994,0,232.95,-0.5344,2.402,94.8,0,2.529,68.2967,0.947,434.618,1
24/03/2018 23:00:00,2.781,0,231.653,3.5404,2.277,94.8,0,1.689,69.4833,0.923,434.645,1
24/03/2018 23:30:00,2.649,0,230.88,0.2672,2.126,94.8,0,1.823,71.24,0.919,434.29,1
25/03/2018 00:00:00,2.324,0,231.66,0.0668,1.992,94.8,0,1.914,72.4267,0.942333,433.293,1
25/03/2018 00:30:00,2.09,0,231.77,-0.6012,1.885,94.8,0,0.849,73.46,0.926333,433.937,1
25/03/2018 01:00:00,2.022,0,230.08,0.2672,1.852,94.8,0,0.587,73.81,0.935,433.471,1
25/03/2018 01:30:00,2.166,0,232.967,-0.5344,1.927,94.8,0,0.925,73.0233,0.932667,433.482,1
25/03/2018 02:00:00,2.229,0,232.923,4.2084,1.961,94.8,0,1.045,72.6733,0.976,433.188,1
25/03/2018 02:30:00,1.838,0,233.647,-1.8036,1.784,94.8,0,1.341,74.4267,0.928,434.141,1
25/03/2018 03:00:00,1.496,0,233.753,2.672,1.65,94.8,0,0.984,75.76,0.943,435,1
25/03/2018 03:30:00,1.389,0,233.873,0.5344,1.608,94.8,0,0.394,76.2,0.942,434.561,1
25/03/2018 04:00:00,1.976,0,234.037,-0.9352,1.885,94.8,0,0.605,73.25,0.925,434.565,1
25/03/2018 04:30:00,2.081,0,235.413,-2.338,1.986,94.8,0,0.515,72.0333,0.954,433.557,1
25/03/2018 05:00:00,2.259,0,235.66,-1.336,2.103,94.8,0,0.884,70.7533,0.936667,433.951,1
25/03/2018 05:30:00,2.136,0,234.76,-1.6032,2.05,94.8,0,0.486,71.2367,0.909,435.044,1
25/03/2018 06:00:00,2.013,0,233.44,0.5344,1.994,94.8,0,0.316,71.7767,1.02367,435.549,1
25/03/2018 06:30:00,1.979,2.797,234.09,8.684,2.043,94.8,0,0.391,71.0067,3.99367,433.37,0
25/03/2018 07:00:00,2.434,32.467,234.283,54.3084,2.277,94.8,0,0.641,68.73,29.1933,433.427,0
25/03/2018 07:30:00,3.336,86.9,235.477,156.512,2.825,94.867,0,0.508,63.6067,61.9067,433.027,0
25/03/2018 08:00:00,4.61,158.847,238.147,287.641,3.376,94.9,0,0.749,60.2367,93.2333,434.11,0
25/03/2018 08:30:00,4.422,245.6,236.937,431.194,3.113,94.9,0,1.058,62.8533,109.767,434.673,0
25/03/2018 09:00:00,4.951,324.213,240.49,575.482,3.394,94.933,0,0.781,60.9767,118.767,434.045,0
25/03/2018 09:30:00,5.747,398.703,245.313,713.558,3.852,95,0,1.06,58.09,122.933,434.025,0
25/03/2018 10:00:00,5.845,463.81,247.837,814.826,3.73,95,0,1.129,59.6933,138.9,435.332,0
25/03/2018 10:30:00,5.669,530.71,247.883,941.813,3.495,95,0,1.202,61.7733,161.967,436.123,0
25/03/2018 11:00:00,6.254,577.98,251.32,1045.35,3.897,95,0,1.016,59.0633,172.967,434.271,0
25/03/2018 11:30:00,6.697,630.243,252.687,1143.88,4.334,95,0,1.315,55.8433,185.833,432.67,0
25/03/2018 12:00:00,6.927,255.843,255.43,532.062,4.455,95,0,0.595,55.3267,166.8,432.095,0
25/03/2018 12:30:00,6.773,309.06,259.327,623.378,4.292,95,0,1.137,56.4967,177.233,431.56,0
25/03/2018 13:00:00,7.677,537.233,266.703,1029.72,4.864,95,0,0.799,53.6667,219.933,429.858,0
25/03/2018 13:30:00,8.347,597.203,279.307,1119.23,5.425,95.067,0,0.898,50.6233,275.133,428.549,0
25/03/2018 14:00:00,8.31,392.843,283.963,769.202,5.452,95,0,0.529,50.2533,274.967,427.674,0
25/03/2018 14:30:00,8.53,297.26,285.607,593.251,5.703,95,0,0.843,48.7367,261.733,427.481,0
25/03/2018 15:00:00,8.287,274.027,287.783,544.754,5.276,95,0,1.389,51.7833,259.9,427.414,0
25/03/2018 15:30:00,8.477,384.877,266.913,690.311,5.442,95,0,0.677,50.9033,205,426.586,0
25/03/2018 16:00:00,8.803,227.62,283.06,454.708,5.755,95,0,1.575,49.2167,202.067,426.96,0
25/03/2018 16:30:00,8.497,182.05,299.29,356.712,5.469,95,0,1.998,50.7233,180.933,426.943,0
25/03/2018 17:00:00,8.363,123.927,315.143,243.419,5.401,95,0,1.564,50.9,132.067,426.229,0
25/03/2018 17:30:00,8.21,72.437,323.663,142.284,5.457,95.033,0,1.877,49.8733,76.19,425.959,0
25/03/2018 18:00:00,8.07,35.53,323.16,73.2128,5.37,95.1,0,1.662,50.1967,38.99,426.504,0
25/03/2018 18:30:00,7.89,13.593,324.883,29.058,5.193,95.1,0,1.989,51.2467,14.7533,427.484,0
25/03/2018 19:00:00,7.549,1.73,317.697,6.4796,4.795,95.1,0,2.542,53.9167,3.34867,428.738,0
25/03/2018 19:30:00,7.132,0,320.167,-2.4716,4.449,95.133,0,2.38,56.01,1.24833,429.623,1
25/03/2018 20:00:00,6.521,0,319.433,-3.69E-17,3.989,95.2,0,2.511,58.8633,1.22,429.333,1
25/03/2018 20:30:00,5.957,0,316.5,0,3.611,95.2,0,2.518,61.28,1.32533,429.528,1
25/03/2018 21:00:00,5.604,0,316.91,-0.2672,3.518,95.2,0,2.089,61.3433,1.045,429.827,1
25/03/2018 21:30:00,5.43,0,315.807,1.6032,3.518,95.233,0,2.184,60.8733,1.165,430.221,1
25/03/2018 22:00:00,5.303,0,304.697,0.0668,3.423,95.3,0,1.253,61.5933,0.985,430.712,1
25/03/2018 22:30:00,5.14,0,303.573,-0.2004,3.331,95.3,0,1.246,62.1933,1.008,430.87,1
25/03/2018 23:00:00,5,0,307.833,-1.2692,3.248,95.3,0,1.445,62.78,1.088,431.452,1
25/03/2018 23:30:00,4.986,0,312.667,0.1336,3.343,95.3,0,0.769,61.65,0.941333,430.521,1
26/03/2018 00:00:00,5.155,0,314.6,-0.5344,3.548,95.3,0,1.408,59.78,1.083,429.547,1
26/03/2018 00:30:00,5.045,0,277.853,-0.4008,3.513,95.3,0,1.323,59.8667,1.41933,429.829,1
26/03/2018 01:00:00,5.051,0,271.863,-0.2672,3.657,95.3,0,1.394,58.2367,1.02233,429.837,1
26/03/2018 01:30:00,5.036,0,282.83,-0.8016,3.719,95.3,0,0.742,57.4867,1.00333,430.033,1
26/03/2018 02:00:00,4.976,0,311.85,-1.0688,3.626,95.3,0,0.477,58.3767,0.946333,430.197,1
26/03/2018 02:30:00,4.913,0,312.37,-2.7388,3.611,95.3,0,1.07,58.36,1.21,429.802,1
26/03/2018 03:00:00,4.632,0,310.403,-0.8684,3.639,95.3,0,1.262,57.2133,1.54667,429.258,1
26/03/2018 03:30:00,4.794,0,301.517,-0.8016,3.711,95.3,0,1.665,56.8567,0.988333,429.624,1
26/03/2018 04:00:00,4.864,0,312.017,-0.8684,3.715,95.3,0,1.691,57.0167,1.12767,429.687,1
26/03/2018 04:30:00,4.2,0,311.963,-0.8016,3.336,95.367,0,1.992,59.57,1.212,430.362,1
26/03/2018 05:00:00,4.088,0,310.167,-2.0708,3.221,95.4,0,1.957,60.6467,1.002,431.217,1
26/03/2018 05:30:00,4.019,0,309.063,0.668,3.084,95.4,0,1.758,62.1467,0.94,432.238,1
26/03/2018 06:00:00,4.183,0,304.65,0.4676,3.072,95.4,0,1.58,62.7233,0.909667,431.529,1
26/03/2018 06:30:00,4.233,1.703,301.89,5.5444,3.139,95.4,0,1.749,62.0433,2.524,431.415,0
26/03/2018 07:00:00,4.136,12.067,304.897,26.1856,3.101,95.4,0,1.5,62.24,11.3467,430.991,0
26/03/2018 07:30:00,4.231,23.463,311.133,50.1668,3.158,95.433,0,1.628,61.8133,23.99,431.834,0
26/03/2018 08:00:00,3.969,35.96,311.383,78.3564,2.996,95.5,0,1.567,63.0933,34.6233,432.366,0
26/03/2018 08:30:00,3.896,45.34,312.557,98.1292,2.889,95.5,0,1.598,64.2333,42.5333,433.387,0
26/03/2018 09:00:00,3.889,51.227,313.63,109.819,2.85,95.5,0,1.839,64.6967,46.5033,434.009,0
26/03/2018 09:30:00,3.884,55.383,313.073,120.374,2.826,95.5,0,1.696,64.9733,49.65,437.179,0
26/03/2018 10:00:00,3.922,48.427,314.413,111.823,2.766,95.567,0,1.814,65.8133,42.7133,435.196,0
26/03/2018 10:30:00,3.888,34.517,315.647,80.494,2.66,95.6,0,1.556,67.04,29.71,436.088,0
26/03/2018 11:00:00,3.714,41.73,317.537,98.196,2.55,95.6,0,1.753,68.0233,35.5967,437.038,0
26/03/2018 11:30:00,3.778,68.8,315.953,158.249,2.509,95.6,0,1.545,68.67,59.8067,437.988,0
26/03/2018 12:00:00,4.156,181.763,311.793,377.687,2.728,95.6,0,1.784,66.83,171.7,437.134,0
26/03/2018 12:30:00,4.973,308.397,309.967,620.438,3.091,95.6,0,1.476,64.5133,296.433,436.478,0
26/03/2018 13:00:00,5.79,505.427,306.217,992.114,3.471,95.667,0,1.183,62.3467,410.033,434.648,0
26/03/2018 13:30:00,6.835,549.667,307.213,1042.41,4.05,95.7,0,1.497,59.13,422.533,433.264,0
26/03/2018 14:00:00,7.005,497.55,298.007,945.821,4.15,95.633,0,0.862,58.6033,382.867,433.143,0
26/03/2018 14:30:00,7.298,213.997,323.89,422.31,4.32,95.6,0,1.57,57.7667,196.94,431.877,0
26/03/2018 15:00:00,4.765,16.737,324.923,37.6084,2.347,95.667,2,1.375,72.6633,20.3533,430.573,0
26/03/2018 15:30:00,3.645,61.907,329.503,134.602,1.299,95.7,0.2,2.173,83.6333,55.43,432.015,0
26/03/2018 16:00:00,4.203,148.63,336.69,299.999,1.37,95.667,0,2.563,83.4,142.033,432.526,0
26/03/2018 16:30:00,4.911,213.36,341.677,409.083,1.688,95.6,0,2.505,80.5333,204.167,432.69,0
26/03/2018 17:00:00,5.44,143.577,338.297,273.012,2.369,95.633,0,3.061,73.67,146.6,428.94,0
26/03/2018 17:30:00,5.32,52.177,332.913,101.469,2.924,95.7,0,2.258,67.2267,50.06,427.803,0
26/03/2018 18:00:00,5.257,33.797,333.513,60.6544,3.087,95.7,0,1.782,65.2467,32.0467,427.628,0
26/03/2018 18:30:00,5.199,23.697,331.5,46.6264,3.118,95.7,0,1.542,64.7567,25.4633,427.433,0
26/03/2018 19:00:00,5.061,4.647,328.643,15.364,3.23,95.7,0,1.644,63.14,5.31333,426.723,0
26/03/2018 19:30:00,4.84,0,323.557,-1.8036,3.295,95.7,0,2.006,61.82,1.19533,427.056,1
26/03/2018 20:00:00,4.593,0,312.45,1.4696,3.288,95.8,0,2.036,61.2367,1.137,427.182,1
26/03/2018 20:30:00,4.299,0,294.62,0.4676,3.234,95.8,0,2.199,61.0733,0.981333,426.74,1
26/03/2018 21:00:00,4.021,0,282.33,2.4048,3.18,95.8,0,2.045,60.97,0.910333,426.616,1
26/03/2018 21:30:00,3.682,0,272.993,-0.668,2.991,95.8,0,2.163,62.4,0.931333,427.263,1
26/03/2018 22:00:00,3.088,0,267.71,-1.2024,2.395,95.8,0,1.974,68.6033,0.941333,429.115,1
26/03/2018 22:30:00,2.49,0,250.27,-0.7348,1.82,95.8,0,2.055,75.1067,0.933333,429.661,1
26/03/2018 23:00:00,2.198,0,232.607,-0.6012,1.618,95.8,0,2.081,77.4033,0.911333,429.897,1
26/03/2018 23:30:00,1.881,0,227.7,-1.7368,1.531,95.8,0,1.861,78.13,0.91,429.36,1
27/03/2018 00:00:00,1.993,0,226.987,-1.02E-16,1.868,95.8,0,1.66,73.5167,0.908667,428.285,1
27/03/2018 00:30:00,2.13,0,226.36,-0.7348,2.06,95.8,0,1.862,71.09,0.906,428.693,1
27/03/2018 01:00:00,1.75,0,227.587,-0.7348,1.861,95.8,0,1.804,73.1533,0.939,429.574,1
27/03/2018 01:30:00,1.301,0,225.223,-1.8704,1.561,95.8,0,1.568,76.75,0.911667,430.188,1
27/03/2018 02:00:00,1.051,0,236.13,0.2672,1.44,95.8,0,0.564,78.16,0.915333,430.545,1
27/03/2018 02:30:00,0.953,0,282.777,1.0688,1.387,95.8,0,0.795,78.8133,0.931,430.244,1
27/03/2018 03:00:00,1.189,0,275.757,1.336,1.51,95.8,0,1.164,77.3267,0.919,430.104,1
27/03/2018 03:30:00,0.988,0,261.9,-3.0728,1.43,95.8,0,1.32,78.2133,0.922,431.192,1
27/03/2018 04:00:00,0.712,0,273.283,-2.7388,1.269,95.8,0,0.462,80.28,0.903333,432.092,1
27/03/2018 04:30:00,0.443,0,291.967,1.4696,1.115,95.8,0,0.588,82.3333,0.91,432.459,1
27/03/2018 05:00:00,0.662,0,282.97,-0.0668,1.16,95.733,0,1.51,81.9,0.957,432.066,1
27/03/2018 05:30:00,0.905,0,291.74,-0.2672,1.306,95.7,0,2.244,79.9767,0.918,432.989,1
27/03/2018 06:00:00,1.119,0,298.583,1.0688,1.137,95.7,0,1.397,82.8333,0.91,432.774,1
27/03/2018 06:30:00,1.225,2.22,296,8.2164,1.208,95.7,0,0.917,81.9,3.77367,433.585,0
27/03/2018 07:00:00,0.844,20.81,273.423,36.74,0.996,95.7,0,0.147,84.6667,22.3033,434.831,0
27/03/2018 07:30:00,0.455,54.687,284.59,100.467,0.893,95.7,0,1.223,85.8667,56.12,436.923,0
27/03/2018 08:00:00,0.368,95.297,285.78,181.028,0.912,95.7,0,1.408,85.4667,96.9333,437.797,0
27/03/2018 08:30:00,0.973,161.76,282.95,298.663,1.126,95.7,0,0.837,82.8333,148.2,435.957,0
27/03/2018 09:00:00,1.535,145.053,293.893,280.092,1.327,95.7,0,1.014,80.5667,128.6,436.293,0
27/03/2018 09:30:00,1.924,340.113,252.347,622.91,1.369,95.7,0,1.191,80.5,208.833,439.405,0
27/03/2018 10:00:00,2.952,421.413,270.73,761.052,1.751,95.7,0,0.978,76.8233,289.233,437.632,0
27/03/2018 10:30:00,3.535,478.877,295.38,891.78,1.998,95.7,0,0.713,74.6267,378.967,438.65,0
27/03/2018 11:00:00,3.77,418.327,289.94,792.448,2.037,95.7,0,1.415,74.55,322.567,442.384,0
27/03/2018 11:30:00,3.163,341.76,303.707,637.673,1.581,95.7,0,1.462,79.38,260.333,441.292,0
27/03/2018 12:00:00,3.642,394.057,307.667,767.799,1.777,95.7,0,1.137,77.6033,341,438.592,0
27/03/2018 12:30:00,4.096,226.693,300.127,454.173,2.085,95.6,0,0.509,74.54,217.867,434.994,0
27/03/2018 13:00:00,5.155,563.637,287.647,1070.27,3.267,95.6,0,1.349,62.96,316.367,429.716,0
27/03/2018 13:30:00,6.376,676.683,286.003,1292.45,4.904,95.6,0,2.06,48.9133,354.2,427.339,0
27/03/2018 14:00:00,6.918,611.053,279.007,1153.17,5.631,95.533,0,2.022,43.4933,296.467,426.609,0
27/03/2018 14:30:00,6.348,362.857,292.22,698.327,4.593,95.5,0,0.281,52.07,269.267,427.817,0
27/03/2018 15:00:00,6.811,494.947,269.413,897.592,5.662,95.467,0,1.776,42.7667,261.3,425.189,0
27/03/2018 15:30:00,7.334,437.26,262.24,784.566,6.279,95.4,0,1.982,38.76,230.733,424.019,0
27/03/2018 16:00:00,7.458,251.603,302.33,477.62,6.324,95.4,0,1.86,38.85,230.5,423.746,0
27/03/2018 16:30:00,7.348,174.543,293.19,341.415,6.191,95.4,0,2.184,39.6833,178.833,423.626,0
27/03/2018 17:00:00,7.373,150.16,294.387,287.774,6.031,95.3,0,1.283,41.3433,145.9,423.45,0
27/03/2018 17:30:00,7.215,66.063,315.023,138.81,5.7,95.3,0,1.534,43.9567,69.3767,423.64,0
27/03/2018 18:00:00,6.874,31.397,316.237,65.9316,5.103,95.3,0,1.084,48.64,32.2067,424.87,0
27/03/2018 18:30:00,6.642,8.83,320.557,20.04,4.766,95.3,0,1.188,51.2567,9.349,425.69,0
27/03/2018 19:00:00,6.418,4.789,321.077,7.6152,4.525,95.2,0,1.604,53.0033,2.20267,426.01,0
27/03/2018 19:30:00,6.055,0,315.563,3.4068,4.06,95.2,0,1.874,56.7633,1.68667,425.967,1
27/03/2018 20:00:00,5.594,0,313.397,-0.8016,3.597,95.2,0,1.441,60.4467,1.01133,426.555,1
27/03/2018 20:30:00,5.154,0,329.1,-0.8016,2.978,95.2,0.1,1.632,66.2367,2.40433,426.805,1
27/03/2018 21:00:00,4.747,0,328.217,-0.334,2.5,95.2,0.1,2.258,70.8367,1.15167,426.912,1
27/03/2018 21:30:00,4.315,0,327.48,-0.8684,1.959,95.2,0.3,2.277,76.4467,1.02333,427.507,1
27/03/2018 22:00:00,3.926,1.07,328.023,-2.7388,1.519,95.133,0.1,2.306,81.2333,0.936333,428.292,1
27/03/2018 22:30:00,3.821,0,326.84,-0.8016,1.425,95.1,0,2.193,82.2667,0.912667,428.015,1
27/03/2018 23:00:00,3.695,0,327.537,1.8704,1.367,95.1,0.5,2.58,82.8333,0.945333,428.277,1
27/03/2018 23:30:00,3.296,0.667,325.367,1.7368,0.96,95.1,0.1,2.084,87.6,0.91,428.918,1
28/03/2018 00:00:00,3.17,0,324.617,1.336,0.78,95.033,0,2.187,89.8333,0.943,428.965,1
28/03/2018 00:30:00,3.144,0,325.29,-1.2692,0.763,95,0,2.293,90.0333,0.926333,429.275,1
28/03/2018 01:00:00,3.166,0,325.807,-0.7348,0.787,95,0,2.294,89.7333,0.916,428.858,1
28/03/2018 01:30:00,3.213,1.037,327.183,-0.8016,0.877,95,0,2.168,88.6,0.955667,428.036,1
28/03/2018 02:00:00,3.298,0.057,327.92,-0.4676,0.986,94.9,0,1.771,87.2667,0.941,427.913,1
28/03/2018 02:30:00,3.308,1.27,327.607,1.002,1.005,94.9,0,2.438,87.0333,0.985333,428.129,1
28/03/2018 03:00:00,3.415,0,328.933,-0.6012,1.067,94.9,0,2.072,86.3333,0.934333,428.318,1
28/03/2018 03:30:00,3.398,0.263,327.72,-1.67,0.995,94.833,0,2.298,87.2333,1.01667,428.699,1
28/03/2018 04:00:00,3.225,0.55,327.36,-2.4716,0.747,94.8,0,2.286,90.3,0.987,429.047,1
28/03/2018 04:30:00,3.128,0.287,327.63,-0.5344,0.541,94.8,0.2,2.111,92.9333,0.944,429.191,1
28/03/2018 05:00:00,3.063,1.213,327.13,0.8016,0.345,94.8,0.3,1.976,95.4667,0.943,429.419,1
28/03/2018 05:30:00,3.074,0.897,327.913,-1.2692,0.216,94.8,0,1.954,97.1667,0.948333,429.791,1
28/03/2018 06:00:00,3.144,0.72,328.883,-2.2044,0.135,94.8,0,2.207,98.2333,0.969,430.269,1
28/03/2018 06:30:00,3.22,1.557,329.1,1.8704,0.064,94.8,0.2,2.301,99.1667,1.21867,431.172,0
28/03/2018 07:00:00,3.302,5.023,329.623,9.686,0,94.767,0,2.428,100,4.025,431.454,0
28/03/2018 07:30:00,3.436,13.047,330.377,26.6532,0,94.7,0,2.289,100,11.7767,432.185,0
28/03/2018 08:00:00,3.597,23.32,331.703,48.8308,0,94.7,0,2.855,100,19.9133,433.158,0
28/03/2018 08:30:00,3.814,46.987,333.723,98.3964,0,94.7,0,3.32,100,40.99,434.107,0
28/03/2018 09:00:00,4.078,68.803,335.2,145.357,0,94.7,0,3.551,100,61.4833,434.374,0
28/03/2018 09:30:00,4.383,104.357,337.303,216.031,0,94.7,0,3.48,100,94.08,434.593,0
28/03/2018 10:00:00,4.662,142.917,339.83,302.537,0,94.7,0.3,2.966,100,129.5,434.918,0
28/03/2018 10:30:00,4.989,148.14,341.957,319.237,0,94.7,0.3,2.455,100,135.467,434.989,0
28/03/2018 11:00:00,5.251,129.867,343.26,277.487,0,94.7,0.1,2.462,100,116.933,435.194,0
28/03/2018 11:30:00,5.495,76.68,342.06,174.014,0,94.7,0.2,2.082,100,66.5033,435.322,0
28/03/2018 12:00:00,5.687,102.22,345.483,228.59,0,94.7,0.3,1.879,100,87.76,435.031,0
28/03/2018 12:30:00,6.047,143.06,349.43,310.42,0,94.7,0,2.176,100,127.2,433.522,0
28/03/2018 13:00:00,6.185,122.137,348.9,270.473,0,94.7,0,2.32,100,105.767,432.553,0
28/03/2018 13:30:00,6.566,254.807,351.553,540.278,0,94.7,0,2.222,100,234.033,431.763,0
28/03/2018 14:00:00,7.125,226.783,346.007,470.806,0,94.7,0,1.369,100,209.533,430.661,0
28/03/2018 14:30:00,7,129.35,347.187,280.426,0.127,94.6,0.1,1.581,98.7333,117.777,429.914,0
28/03/2018 15:00:00,6.518,75.613,345.54,167.668,0,94.6,0.4,2.59,100,67.1233,428.061,0
28/03/2018 15:30:00,5.958,93.62,345.283,202.872,0,94.567,0.6,1.928,100,82.66,426.835,0
28/03/2018 16:00:00,5.841,36.97,342.81,83.834,0,94.5,0,1.978,100,31.8433,427.299,0
28/03/2018 16:30:00,5.837,31.257,342.243,73.3464,0,94.467,0,2.595,100,26.8333,426.785,0
28/03/2018 17:00:00,5.743,46.12,342.45,103.874,0,94.4,0,2.266,100,40.7433,426.161,0
28/03/2018 17:30:00,5.69,28.34,340.353,65.0632,0,94.333,0.1,1.966,100,24.51,425.883,0
28/03/2018 18:00:00,5.457,20.377,337.337,44.8896,0.069,94.3,0.5,2.462,99.2333,17.3933,424.762,0
28/03/2018 18:30:00,4.943,8.053,336.587,18.3032,0,94.267,0.6,2.064,100,6.59433,424.565,0
28/03/2018 19:00:00,4.637,3.953,334.62,5.0768,0,94.2,0.5,2.061,100,3.20467,424.763,0
28/03/2018 19:30:00,4.491,0.433,331.43,0.8684,0,94.2,0.4,2.489,100,1.12733,424.747,1
28/03/2018 20:00:00,4.548,0.29,332.517,-2.2712,0,94.1,0.2,2.155,100,0.933333,425.158,1
28/03/2018 20:30:00,4.673,0.893,335.68,0.8684,0,94.1,0,2.053,100,0.942,425.801,1
28/03/2018 21:00:00,4.927,0,335.86,-0.5344,0,94.1,0,2.894,100,0.93,426.242,1
28/03/2018 21:30:00,5.418,0.61,338.62,0.0668,0,94.067,0.3,3.211,100,0.924667,426.25,1
28/03/2018 22:00:00,5.738,0.463,338.593,3.6072,0,94,0,3.372,100,0.940333,426.808,1
28/03/2018 22:30:00,5.847,0.893,334.06,-1.6032,0,94,0,3.737,100,1.031,427.24,1
28/03/2018 23:00:00,5.797,0,333.74,-0.7348,0,94,0.7,3.567,100,1.01433,427.394,1
28/03/2018 23:30:00,5.899,0,335.19,1.6032,0,94,0,4.816,100,0.954667,428.048,1
29/03/2018 00:00:00,5.679,1.183,300.323,0.668,0,94,0,6.099,100,1.38367,429.502,1
29/03/2018 00:30:00,5.052,0.347,301.523,-0.334,0.587,94,0,6.381,93.3,1.216,429.638,1
29/03/2018 01:00:00,4.276,0,285.45,-0.8684,0.912,94.067,0,6.347,89,1.18833,429.594,1
29/03/2018 01:30:00,3.757,0,297.783,-2.2712,1.026,94.1,0,6.343,87.1667,1.057,430.003,1
29/03/2018 02:00:00,3.238,0,320.413,-2.9392,0.429,94.2,0,5.935,94.4333,0.915333,432.365,1
29/03/2018 02:30:00,3.132,0,319.713,-0.334,0.824,94.233,0,4.69,89.2333,0.903333,434.381,1
29/03/2018 03:00:00,3.018,1.213,318.837,-2.4716,1.159,94.3,0,5.882,84.7333,0.980333,434.555,1
29/03/2018 03:30:00,2.662,0,312.283,2.004,1.378,94.3,0,5.645,81.3833,0.946667,432.393,1
29/03/2018 04:00:00,2.217,0,314.843,-0.2672,0.858,94.4,0,5.303,88.0333,0.953,431.13,1
29/03/2018 04:30:00,1.787,0,312.717,-1.5364,0.969,94.433,0,5.482,86.0667,0.964333,428.846,1
29/03/2018 05:00:00,1.512,0,298.36,0.5344,1.248,94.5,0,4.041,81.6867,0.907333,428.369,1
29/03/2018 05:30:00,1.508,0,298.9,0.2004,1.193,94.5,0,4.141,82.49,0.903333,428.672,1
29/03/2018 06:00:00,1.37,0,311.773,1.0688,0.677,94.6,0,3.027,89.9667,0.92,428.739,1
29/03/2018 06:30:00,1.261,4.327,311.963,6.7468,0.529,94.6,0,3.856,92.1,2.277,428.848,0
29/03/2018 07:00:00,1.253,20.057,309.74,34.402,0.464,94.6,0,3.758,93.0667,19.5833,429.922,0
29/03/2018 07:30:00,1.356,62.973,309.297,117.167,0.593,94.7,0,4.254,91.2,65.21,430.607,0
29/03/2018 08:00:00,1.513,69.64,308.323,128.122,0.888,94.7,0,3.873,86.9667,67.4933,430.735,0
29/03/2018 08:30:00,1.774,174.72,298.313,328.188,1.19,94.7,0,4.363,82.8667,162.867,429.903,0
29/03/2018 09:00:00,2.283,150.537,306.387,293.92,1.722,94.8,0,2.948,76.1,145.633,429.326,0
29/03/2018 09:30:00,2.185,127.183,308.953,252.972,1.703,94.8,0,3.104,76.1967,121.533,429.698,0
29/03/2018 10:00:00,2.819,328.11,294.467,614.493,1.881,94.8,0,3.484,74.87,232.1,429.541,0
29/03/2018 10:30:00,3.145,269.78,309.353,523.111,2.116,94.8,0,3.729,72.3767,261.2,428.475,0
