DOY,hour,Tair,SWDR,PAR,diffPAR,Vpact,vhor,rain,avc,pressure,ST005,SM5_10
259,2,9.6,0,0,0,0.877,1.85,0,366.62,964.22,12.69,24.85
259,3,9.54,0,0,0,0.846,2.14,0,367.77,964,12.69,24.84
259,4,9.51,0,0,0,0.814,1.99,0,367.46,963.68,12.68,24.81
259,5,9.66,0,0,0,0.8,1.74,0,363.78,963.41,12.68,24.8
259,6,8.14,1.27,3.27,1.66,0.827,2.15,0,366.78,963.52,12.66,24.79
259,7,7.87,59.18,101.48,54.41,0.86,2.15,0,368.82,963.58,12.65,24.77
259,8,8.15,204.21,370.09,124.1,0.903,1.61,0,368.77,963.66,12.65,24.76
259,9,9.3,288.78,533.07,230.79,0.905,2.15,0,365.03,963.97,12.65,24.73
259,10,10.53,395.99,732.82,349.36,0.94,2.25,0,360.37,964.08,12.64,24.71
259,11,11.34,426.93,790.48,458.07,0.916,2.57,0,358.81,963.95,12.62,24.69
259,12,11.53,326.64,614.65,455.32,0.935,2.42,0,358.11,963.56,12.61,24.65
259,13,12.2,536.51,982.95,340.52,0.933,2.54,0,357.63,963.25,12.61,24.63
259,14,12.87,506.03,922.28,395.68,0.918,2.65,0,356.38,962.89,12.6,24.6
259,15,13.37,425.53,773.26,228.74,0.92,2.71,0,357.11,962.43,12.57,24.56
259,16,13.3,247.46,457.88,209.38,0.923,2.57,0,355.38,962.16,12.57,24.54
259,17,13.22,169.28,308.64,217.58,0.954,2.52,0,355.95,962.21,12.56,24.52
259,18,12.3,48.6,87.31,68.69,0.989,1.98,0,357.79,961.98,12.56,24.51
259,19,11.89,8.32,17.22,8.1,0.978,2.45,0,362.72,961.81,12.55,24.5
259,20,11.61,0,0,0,0.957,3.25,0,363.15,961.83,12.53,24.49
259,21,11.14,0,0,0,0.962,3.58,0,364.59,961.66,12.53,24.49
259,22,10.88,0,0,0,0.966,3.44,0,365.27,961.53,12.52,24.48
259,23,10.54,0,0,0,0.98,3.21,0,366.67,961.57,12.51,24.47
259,24,10.43,0,0,0,1.005,3.35,0,368.62,961.23,12.49,24.47
260,1,9.9,0,0,0,1.003,3.35,0,371.47,961.16,12.48,24.46
260,2,9.91,0,0,0,1.02,2.94,0,373.5,961.01,12.47,24.46
260,3,10.08,0,0,0,1.074,2.89,0,374.39,960.81,12.46,24.45
260,4,9.9,0,0,0,1.086,2.71,0,377.51,960.78,12.47,24.45
260,5,9.36,0,0,0,1.062,3.22,0,382.95,960.52,12.45,24.44
260,6,9.15,0.38,1.79,0.76,1.074,3.78,0,386.77,960.43,12.44,24.43
260,7,9.28,28.55,55.29,40.9,1.097,3.66,0,386,960.67,12.43,24.43
260,8,9.8,70.94,132.6,105.03,1.118,3.98,0,384.4,961,12.43,24.42
260,9,10.07,142.51,264.99,204.18,1.142,3.3,0,385.37,961.32,12.42,24.41
260,10,11.31,276.32,512.44,391.68,1.166,3.03,0,377.35,961.78,12.4,24.4
260,11,12.16,204.46,385.84,306.33,1.148,3,0,368.27,961.89,12.4,24.4
260,12,12.77,278.64,526.03,512.94,1.153,3,0,365.89,961.82,12.39,24.4
260,13,13.35,268.18,507.44,460.52,1.148,3.23,0,363.51,961.68,12.38,24.39
260,14,13.78,224.73,426.64,499.79,1.143,3.38,0,361.13,961.54,12.37,24.37
260,15,13.81,144.46,276.73,234.79,1.159,2.99,0,358.75,961.47,12.36,24.35
260,16,13.61,194.08,364.83,299.22,1.183,3.72,0,359.38,961.32,12.35,24.34
260,17,13.18,143.85,274.88,103,1.228,3.48,0,360.46,961.12,12.35,24.34
260,18,12.71,48.03,108.16,32.53,1.238,3.24,0,361.47,961.21,12.34,24.34
260,19,11.94,4.08,15.01,4.39,1.213,3.82,0,362.93,961.18,12.32,24.34
260,20,12.28,0,0,0,1.213,3.7,0,363.89,961.38,12.32,24.34
260,21,12.45,0,0,0,1.198,3.42,0,364.96,961.58,12.31,24.34
260,22,12.45,0,0,0,1.192,3.38,0,366.72,961.45,12.3,24.34
260,23,12.26,0,0,0,1.193,2.14,0,369.64,961.26,12.29,24.34
260,24,11.75,0,0,0,1.197,1.44,0,372.63,961.02,12.28,24.33
261,1,11.36,0,0,0,1.187,2.44,0,374.34,960.78,12.28,24.33
261,2,11,0,0,0,1.172,3.63,0,372.66,960.77,12.27,24.33
261,3,11.06,0,0,0,1.175,2.73,0,373.41,960.74,12.27,24.33
261,4,10.99,0,0,0,1.17,2.49,0,372.99,960.51,12.26,24.32
261,5,10.8,0,0,0,1.17,2.26,0,375.84,960.34,12.26,24.32
261,6,10.61,0,0.89,0.76,1.168,2.24,0,379.6,960.3,12.24,24.31
261,7,10.44,17.5,35.12,31.64,1.17,2.64,0,382.28,960.57,12.24,24.31
261,8,10.6,81.48,149.77,134.91,1.16,2.23,0,378.67,960.93,12.24,24.3
261,9,11.2,198.95,362.04,280.68,1.121,2.87,0,370.2,961.15,12.24,24.3
261,10,11.92,335.47,609.96,397.06,1.095,2.64,0,365.46,961.49,12.23,24.3
261,11,12.6,315.9,573.68,409.06,1.07,2.02,0,360.51,961.54,12.23,24.29
261,12,13.02,349.81,635.87,513.6,1.024,2.51,0,357.48,961.48,12.23,24.28
261,13,13.14,354.43,641.29,477.38,0.996,2.7,0,356.67,961.43,12.22,24.26
261,14,12.88,246.91,448.03,382.11,0.972,2.83,0,356.26,961.38,12.22,24.24
261,15,12.96,271.74,494.69,398.42,0.947,2.47,0,356.68,961.23,12.21,24.23
261,16,12.87,195.69,357.56,283.44,0.955,2.22,0,356.64,961.11,12.22,24.21
261,17,13.06,152.01,275.78,154.1,0.953,1.83,0,356.43,961.01,12.22,24.2
261,18,12.34,29,55.66,39.16,0.968,1.43,0,357.29,961.1,12.19,24.19
261,19,12.4,1.78,5.01,2.78,0.937,1.18,0,359.05,961.16,12.19,24.19
261,20,12.28,0,0,0,0.949,1.08,0,360.05,961.31,12.19,24.19
261,21,11.95,0,0,0,1.026,0.69,0,360.47,961.23,12.19,24.18
261,22,11.83,0,0,0,1.041,0.77,0,361.54,961.02,12.19,24.18
261,23,11.78,0,0,0,1.041,0.68,0,363.26,960.97,12.18,24.17
261,24,11.75,0,0,0,1.007,0.82,0,363.44,960.88,12.18,24.17
262,1,11.01,0,0,0,1.055,1.55,0,366.03,960.83,12.18,24.17
262,2,10.82,0,0,0,1.084,1.11,0,363.58,960.79,12.18,24.16
262,3,10.78,0,0,0,1.099,1.2,0,363.11,960.7,12.18,24.15
262,4,10.44,0,0,0,1.084,0.95,0,363.66,960.66,12.18,24.14
262,5,10.25,0,0,0,1.084,0.9,0,365.15,960.48,12.18,24.14
262,6,10.36,0,0.37,0.76,1.06,0.96,0,367.24,960.32,12.17,24.13
262,7,10.63,16.41,33.34,31.4,1.055,1.58,0,366.53,960.21,12.16,24.13
262,8,9.99,110.13,202.11,161.57,1.1,0.96,0,367.16,960.42,12.15,24.13
262,9,10.75,183.11,334.55,276.74,1.122,1.53,0,364.37,960.76,12.15,24.12
262,10,11.79,379.7,693.85,408.58,1.141,1.81,0,367.39,961.01,12.15,24.12
262,11,12.97,615.74,1108.97,349.18,1.081,2.23,0,364.89,961.12,12.15,24.11
262,12,13.32,335.25,604.8,449,1.036,1.92,0,361.38,960.99,12.15,24.1
262,13,14.03,501.05,900.64,467.16,1.008,1.72,0,360.15,960.82,12.14,24.07
262,14,14.65,446.52,813.49,441.7,1.022,1.74,0,360.34,960.65,12.14,24.05
262,15,14.88,380.91,706.8,350.44,1.014,1.74,0,360.39,960.72,12.13,24.04
262,16,14.97,261.89,490.52,211.96,1.016,1.8,0,359.96,960.7,12.12,24.02
262,17,14.89,142.76,270.25,152.56,1.039,1.83,0,356.15,960.67,12.13,24.01
262,18,14.16,57.46,112.27,44.68,1.03,2.18,0,355.63,960.57,12.11,24.01
262,19,13.28,3.38,10.16,4.03,1.03,2.55,0,358.99,960.83,12.11,24.01
262,20,12.61,0,0,0,1.068,2.2,0,361.41,961.4,12.11,24.01
262,21,12.27,0,0,0,1.072,1.96,0,363.27,961.65,12.11,24.01
262,22,12,0,0,0,1.075,2.65,0,365.17,961.56,12.1,24.01
262,23,11.79,0,0,0,1.072,2.26,0,370.6,961.63,12.1,24
262,24,11.38,0,0,0,1.071,1.75,0,373.24,961.66,12.1,24
263,1,11.27,0,0,0,1.081,1.36,0,374.66,961.59,12.1,24
263,2,11.33,0,0,0,1.056,2.51,0,370.23,961.3,12.1,23.99
263,3,11.15,0,0,0,1.046,2.6,0,369.14,960.98,12.09,23.99
263,4,11.09,0,0,0,1.038,2.66,0,367.03,960.83,12.08,23.98
263,5,9.94,0,0,0,1.046,1.28,0,375.1,960.7,12.07,23.97
263,6,9.73,0,0.37,0.76,1.057,1.24,0,379.1,960.77,12.07,23.97
263,7,10.03,9.95,20.9,20.58,1.053,1.63,0,375.09,961.23,12.07,23.96
263,8,10.42,51.69,95.37,89.61,1.048,1.62,0,370.65,961.5,12.07,23.96
263,9,10.96,147.23,269.73,229.41,1.093,1.63,0,369.27,961.8,12.07,23.96
263,10,11.98,223.71,414.85,343.14,1.112,1.31,0,362.82,962.23,12.06,23.95
263,11,12.88,350.42,642.87,444.75,1.131,2.07,0,365.79,962.34,12.06,23.95
263,12,13.39,426.51,790.27,491.54,1.069,2.1,0,361.54,962.41,12.06,23.94
263,13,13.34,102.39,196.85,148.6,1.044,1.22,0,360.14,962.47,12.06,23.93
263,14,13.36,225.59,417.39,345.96,1.132,1.8,0,359.87,962.45,12.06,23.92
263,15,13.97,215.48,397.48,270.1,1.041,2.09,0,358.48,962.4,12.06,23.92
263,16,14,156.69,291.79,238.74,1.033,2.17,0,356.51,962.4,12.05,23.91
263,17,13.59,89.45,166.61,128.76,1.06,1.76,0,355.51,962.64,12.05,23.91
263,18,12.96,32.79,62.09,47.29,1.052,1.65,0,357.49,962.89,12.05,23.91
263,19,12.54,1.62,5.26,2.6,1.071,1.98,0,359.47,962.98,12.04,23.91
263,20,12.04,0,0,0,1.09,1.99,0,362.04,963.2,12.03,23.91
263,21,11.73,0,0,0,1.062,2.22,0,364.65,963.44,12.02,23.91
263,22,11.61,0,0,0,1.048,2.19,0,364.45,963.55,12.03,23.91
263,23,11.43,0,0,0,1.074,2.58,0,365.54,963.58,12.03,23.9
263,24,11.14,0,0,0,1.099,2.26,0,368.28,963.52,12.02,23.9
264,1,10.75,0,0,0,1.08,2.28,0,370.48,963.33,12.02,23.9
264,2,10.45,0,0,0,1.081,2.1,0,371.54,963.12,12.02,23.89
264,3,10.18,0,0,0,1.066,2.62,0,371.26,962.81,12.02,23.89
264,4,9.92,0,0,0,1.065,2.74,0,372.08,962.51,12.01,23.89
264,5,9.78,0,0,0,1.065,2.7,0,373.31,962.29,12.01,23.88
264,6,9.53,0,0.42,0.76,1.066,2.86,0,374.59,962.23,12,23.88
264,7,9.51,11.7,21.95,21.48,1.07,2.91,0,376.97,962.17,12,23.87
264,8,9.6,41.36,78.67,69.84,1.082,2.84,0,378.28,962.42,11.99,23.87
264,9,10.1,137.99,256.93,219.6,1.103,2.33,0,374.78,962.53,11.98,23.86
264,10,11.01,278.84,520.5,395.5,1.113,2.02,0,369.35,962.4,11.98,23.86
264,11,11.54,281.16,529.65,420.66,1.109,2.37,0,364.81,962.18,11.99,23.86
264,12,12.16,374.7,701.17,503.92,1.111,2.17,0,361.49,961.83,11.98,23.86
264,13,12.71,337.86,638.29,473.68,1.058,2.31,0,360.03,961.16,11.98,23.85
264,14,12.79,236.62,452.08,318.58,1.048,2.07,0,358.22,960.64,11.97,23.84
264,15,12.57,172.05,331.6,271.48,1.063,1.54,0,356.25,960.16,11.98,23.84
264,16,12.43,134.16,259.93,194.2,1.043,2.15,0,356.18,959.69,11.98,23.83
264,17,11.94,90.92,177.15,130.38,1.042,2.29,0,357.01,959.3,11.98,23.83
264,18,11.43,36.39,69.98,49.21,1.057,1.75,0,357.27,958.92,11.98,23.83
264,19,11.01,1.85,5.75,2.71,1.047,2,0,359.18,958.62,11.97,23.83
264,20,10.56,0,0,0,1.031,2.37,0,361.4,958.49,11.95,23.83
264,21,10.24,0,0,0,1.019,2.29,0,362.13,958.3,11.95,23.82
264,22,9.95,0,0,0,1.027,2.41,0,362.4,958.11,11.95,23.82
264,23,9.84,0,0,0,1.027,2.67,0,364.32,957.92,11.94,23.81
264,24,9.22,0,0,0,1.032,2.77,0,367.39,957.55,11.94,23.81
265,1,9.1,0,0,0,1.045,2.82,0,369.32,957.16,11.94,23.81
265,2,8.88,0,0,0,1.051,2.43,0.1,371.9,956.72,11.94,23.8
265,3,8.48,0,0,0,1.042,3.02,0,372,956.22,11.94,23.8
265,4,8.28,0,0,0,1.038,3.09,0,374.14,955.64,11.93,23.79
265,5,8.1,0,0,0,1.028,3.13,0,378.87,955.05,11.94,23.79
265,6,7.95,0,0.37,0.76,1.015,3.03,0,381.48,954.76,11.93,23.78
265,7,8,11.86,25.7,21.24,1.018,2.89,0,380.9,954.64,11.93,23.78
265,8,8.11,63.71,117.32,100.02,1.02,3.42,0,383.06,954.14,11.93,23.77
265,9,8.25,99.55,184.42,158.18,1.035,4.1,0,383.13,953.66,11.93,23.76
265,10,8.6,130.85,246.34,201.56,1.055,3.99,0,378,953.6,11.91,23.76
265,11,9,75.05,145.24,119.5,1.074,2.83,0,374.41,953.29,11.91,23.76
265,12,9.23,65.42,131.02,95,1.087,2.96,1.2,370.51,953.1,11.91,23.76
265,13,9.27,118.51,229.23,193.42,1.097,2.98,1.3,370.12,952.67,11.9,23.9
265,14,10.12,243.43,448.88,328.38,1.117,2.73,0,364.48,952.07,11.89,24.4
265,15,10.34,157.36,298.32,161.45,1.122,2.59,0.2,361.25,951.61,11.88,24.21
265,16,10.24,104.05,201.22,134.79,1.056,2.47,0.1,357.13,951.32,11.88,24.11
265,17,8.7,19.82,43.23,32.59,0.968,2.51,1.4,356.92,951.38,11.88,24.48
265,18,8.59,41.33,76.88,58,0.971,2.26,0.6,356.17,951.42,11.87,27.76
265,19,8.19,3.12,7.9,3.72,0.973,2.39,0,356.97,951.48,11.86,27.62
265,20,8.16,0,0,0,0.976,2.11,0,357.87,951.85,11.86,27.16
265,21,8,0,0,0,0.97,2.12,0,358.6,952.15,11.86,26.86
265,22,7.92,0,0,0,0.952,1.88,0,360.37,952.33,11.85,26.62
265,23,7.58,0,0,0,0.95,1.98,0.1,362.23,952.64,11.85,26.43
265,24,7.47,0,0,0,0.964,2.11,0,363.79,952.86,11.84,26.26
266,1,7.42,0,0,0,0.974,1.49,0,365.4,953.12,11.82,26.1
266,2,7.34,0,0,0,0.969,1.79,0,366,953.25,11.82,25.95
266,3,7.28,0,0,0,0.955,1.87,0,367.17,953.07,11.82,25.82
266,4,7.12,0,0,0,0.95,2.05,0,368.48,953.17,11.81,25.67
266,5,7.11,0,0,0,0.955,1.91,0,370.12,953.36,11.81,25.54
266,6,7.27,0,0,0,0.97,2.18,0,370.67,953.6,11.8,25.41
266,7,7.35,1.82,5.16,4.44,0.978,3.28,0,373.3,953.88,11.78,25.3
266,8,6.98,6.91,14.74,12.82,0.953,3.75,0,370.43,954.51,11.78,25.19
266,9,6.47,16.67,34.91,31.52,0.916,4.08,0.4,367.91,955.2,11.78,25.1
266,10,6.26,29.28,61.72,45.44,0.905,4.14,0,368.94,955.71,11.77,25
266,11,6.33,41.84,86.15,64.68,0.889,4.52,0,368.14,956.08,11.76,24.91
266,12,6.36,47.84,97.63,84.72,0.874,4.8,0.1,366.15,956.42,11.76,24.83
266,13,6.26,61.6,123.75,95.12,0.859,4.67,0.4,363.05,956.81,11.74,24.75
266,14,5.88,42.29,86.26,63.62,0.835,4.97,0.6,362.7,957.31,11.73,24.68
266,15,5.37,31.32,63.98,48.62,0.836,4.26,1,362.77,957.82,11.73,25.57
266,16,5.02,23.23,47.71,36.96,0.828,4.41,2.3,362.91,958.32,11.72,29.45
266,17,4.49,12.27,25.28,18.78,0.799,5.07,0.8,362.74,958.81,11.7,34.14
266,18,4.04,3.99,9.33,5.94,0.773,5.63,0.2,362.52,959.12,11.69,33.37
266,19,3.86,0,0.58,0.76,0.767,5.62,0.4,362.44,959.76,11.68,32.48
266,20,3.82,0,0,0,0.769,4.75,0.1,362.23,960.57,11.68,31.98
266,21,3.89,0,0,0,0.774,5.15,0.1,362.04,960.64,11.66,31.56
266,22,3.83,0,0,0,0.773,5.38,0.1,361.52,960.93,11.64,31.27
266,23,3.75,0,0,0,0.77,5.35,0,360.72,961.09,11.64,30.98
266,24,3.74,0,0,0,0.769,5.07,0.5,360.59,961.41,11.63,30.73
267,1,3.73,0,0,0,0.767,4.81,0,361.02,961.68,11.62,30.51
267,2,3.98,0,0,0,0.753,4.49,0,361.91,962.06,11.6,30.28
267,3,3.99,0,0,0,0.746,4.4,0,363.11,962.08,11.59,30.08
267,4,3.93,0,0,0,0.735,4.97,0,364.71,962.19,11.58,29.9
267,5,3.05,0,0,0,0.701,4.72,0,366.33,962.33,11.56,29.71
267,6,2.07,0,0.37,0.76,0.673,4.1,0,367.89,962.68,11.56,29.55
267,7,1.52,27.09,48.18,17.18,0.653,4.5,0,368.1,963.14,11.54,29.4
267,8,2.05,219.21,358.46,89.74,0.666,4.52,0,365.92,963.41,11.52,29.24
267,9,3.31,402.87,697.8,177.35,0.664,4.92,0,363.45,963.81,11.49,29.09
267,10,5.04,531.55,940.72,132.29,0.625,6.22,0,362.01,964.32,11.48,28.94
267,11,6.05,596.05,1064.2,128.4,0.59,5.91,0,360.83,964.58,11.47,28.76
267,12,6.88,653.6,1167.52,106.47,0.571,6.47,0,361.4,964.29,11.45,28.52
267,13,7.62,656.28,1169.48,104.5,0.561,6.33,0.1,361.52,963.89,11.43,28.24
267,14,8.33,598.06,1061.57,124.88,0.602,6.08,0,360.36,963.45,11.43,27.98
267,15,8.7,440.66,781.53,217.88,0.642,6.34,0,357.71,963.1,11.4,27.72
267,16,8.84,319.15,558.51,186.55,0.644,5.97,0,360.5,962.93,11.39,27.48
267,17,8.83,186.04,328.44,97.74,0.666,5.52,0,363.27,962.92,11.36,27.26
267,18,8.29,54.08,99.85,38.38,0.693,5.38,0,363.29,962.95,11.35,27.08
267,19,7.33,2.68,6.53,2.42,0.702,4.51,0,364.08,963.04,11.33,26.92
267,20,6.6,0,0,0,0.696,4.44,0,365.36,963.06,11.31,26.8
267,21,5.82,0,0,0,0.704,4.38,0,367.31,962.93,11.29,26.68
267,22,5.4,0,0,0,0.713,4.12,0,368.81,962.76,11.28,26.58
267,23,5.11,0,0,0,0.716,3.48,0,370.4,962.48,11.25,26.48
267,24,5.08,0,0,0,0.712,2.57,0,371.07,962.31,11.22,26.4
268,1,5.4,0,0,0,0.697,2.76,0,369.9,961.96,11.22,26.32
268,2,5.17,0,0,0,0.681,2.32,0,370.52,961.47,11.2,26.24
268,3,4.63,0,0,0,0.671,2.12,0,372.14,961.25,11.18,26.17
268,4,4.51,0,0,0,0.661,2.28,0,371.66,960.83,11.17,26.1
268,5,4.35,0,0,0,0.659,2.41,0,371.95,960.38,11.15,26.03
268,6,4.66,0,0.26,0.76,0.664,2.27,0,371.39,960.21,11.13,25.97
268,7,4.72,15.58,31.34,29.9,0.674,2.22,0,371.06,960.21,11.11,25.9
268,8,5.12,57.71,107.53,93.26,0.687,1.85,0,369.06,960.23,11.1,25.85
268,9,6.03,145.74,271.68,234.97,0.713,1.06,0,364.84,960.55,11.09,25.8
268,10,7.33,181.13,336.13,261.68,0.728,0.82,0,360.22,960.61,11.06,25.73
268,11,7.83,223.68,414.75,235.512,0.727,0.86,0,360.48,960.45,11.06,25.66
268,12,8.42,259.21,481.05,209.344,0.745,1,0,359.4,960.26,11.04,25.58
268,13,8.64,306.4,570.94,183.176,0.727,2.16,0,358.197,959.8,11.03,25.49
268,14,8.88,226.58,426.47,157.008,0.754,2.7,0,356.993,959.51,11.02,25.41
268,15,8.93,224.92,424.65,130.84,0.739,2.49,0,355.79,959.3,10.99,25.34
268,16,8.31,121.99,234.81,104.672,0.806,2.67,0,354.05,958.92,10.98,25.25
268,17,7.78,62.11,120.01,78.504,0.816,3.46,0,356.96,958.81,10.97,25.19
268,18,6.9,21.99,42.55,52.336,0.864,4.41,0,358.24,958.71,10.94,25.14
268,19,6.34,4.78,8.64,26.168,0.897,5.11,0.1,359.12,958.67,10.93,25.11
268,20,6.09,0,0,0,0.891,4.81,0.5,360.83,958.67,10.91,25.07
268,21,6.15,0,0,0,0.899,5.12,0.5,362.66,958.6,10.9,25.05
268,22,6.05,0,0,0,0.895,5.82,1.5,365.63,958.33,10.88,29.76
268,23,6.2,0,0,0,0.906,5.6,1.1,368.54,957.96,10.87,34.3
268,24,6.33,0,0,0,0.914,3.06,0.2,371.53,957.96,10.85,34.56
269,1,6.47,0,0,0,0.924,4.25,0.1,374.05,957.73,10.84,33.9
269,2,6.63,0,0,0,0.935,3.79,0.5,376.21,957.61,10.82,34.49
269,3,6.8,0,0,0,0.947,3.68,0.6,378.17,957.41,10.81,36.1
269,4,7.23,0,0,0,0.976,3.36,0.1,377.3,957.3,10.8,36.7
269,5,8.03,0,0,0,1.032,3.78,0,374.75,957.39,10.78,36.52
269,6,8.3,0,0,0,1.051,3.86,0.1,371.7,957.41,10.77,36.1
269,7,8.34,2.52,4.89,0,1.053,2.72,0,369.34,957.74,10.76,35.77
269,8,8.13,23.46,43.97,0,1.038,2.94,0,366.02,957.78,10.74,35.42
269,9,8.32,65.49,122.7,0,1.051,3.07,0,365.58,957.99,10.72,35.11
269,10,8.62,125.97,235.71,0,1.073,2.94,0,364.03,958.24,10.72,34.84
269,11,9.16,197.81,373.68,0,1.088,3.35,0,362.28,958.38,10.69,34.62
269,12,9.38,175.49,330.92,0,1.064,2.98,0,366.71,958.34,10.69,34.42
269,13,9.11,136.91,257.51,0,1.062,3.07,0,366.04,958.36,10.68,34.21
269,14,9.44,168.22,316.44,0,1.057,2.95,0,363.11,958.33,10.68,34.04
269,15,9.69,181.96,346.56,0,1.03,3.6,0,360.07,958.44,10.65,33.87
269,16,9.12,69.85,137.86,0,0.989,3.28,0,361.96,958.57,10.64,33.69
269,17,8.51,30.33,61.92,0,0.989,2.57,0,364.36,958.72,10.63,33.52
269,18,8.17,15.97,32.01,0,1.002,2.44,0,366.06,958.93,10.62,33.38
269,19,8.05,2.3,5.68,0,1.003,2.84,0,367.25,959.36,10.61,33.26
269,20,7.93,0,0,0,1.001,2.83,0,368.35,959.85,10.6,33.14
269,21,7.79,0,0,0,0.995,3.8,0,369.32,960.14,10.6,33.02
269,22,7.69,0,0,0,0.993,4.16,0,369.48,960.36,10.6,32.92
269,23,7.78,0,0,0,0.998,3.99,0,370.57,960.52,10.57,32.81
269,24,7.99,0,0,0,1.012,4.09,0,372.02,960.64,10.57,32.71
270,1,8.22,0,0,0,1.028,4.24,0,372.54,960.72,10.57,32.6
270,2,8.44,0,0,0,1.041,4.27,0,372.46,960.75,10.56,32.51
270,3,8.65,0,0,0,1.055,3.42,0,373.36,960.76,10.56,32.42
270,4,8.74,0,0,0,1.066,3.53,0,372.63,960.9,10.55,32.32
270,5,8.96,0,0,0,1.086,3.32,0.3,371.5,961.13,10.53,32.24
270,6,9,0,0,0,1.089,2.89,0.4,370.7,961.51,10.53,32.16
270,7,8.93,3.35,5.32,0,1.082,3.38,0.2,371.03,962.15,10.53,32.07
270,8,8.45,36.93,64.56,0,1.051,3.48,0,366.89,962.97,10.53,31.99
270,9,7.25,223.55,398.06,0,0.903,3.53,0,358.45,963.73,10.53,31.91
270,10,7.33,471.73,846.98,0,0.793,3.08,0,357.4,964.48,10.52,31.83
270,11,7.84,473.59,848.35,0,0.741,2.86,0,356.76,965.02,10.52,31.72
270,12,7.78,313.99,564.67,0,0.717,2.71,0,355.54,965.43,10.52,31.52
270,13,7.93,358.12,643.82,0,0.695,2.81,0,355.93,965.82,10.52,31.31
270,14,8.21,429.07,760.68,0,0.65,2.89,0,356.92,966.11,10.5,31.07
270,15,8.85,527.98,939.3,0,0.59,2.76,0,357.46,966.51,10.5,30.84
270,16,9.03,408.61,723.08,0,0.585,2.83,0,357.22,966.57,10.5,30.6
270,17,8.79,205.99,368.83,0,0.609,2.45,0,357.13,966.88,10.49,30.39
270,18,8.12,64.12,120.96,0,0.636,2.1,0,358.05,967.28,10.49,30.24
270,19,7.08,2.27,9.79,0,0.642,2.53,0,359.74,967.85,10.49,30.11
270,20,6.63,0,0,0,0.626,2.33,0,360.88,968.57,10.48,30.03
270,21,6.61,0,0,0,0.617,2.28,0,362.27,968.98,10.48,29.95
270,22,6.85,0,0,0,0.603,2.39,0,360.78,969.35,10.48,29.89
270,23,6.63,0,0,0,0.605,2.15,0,362.18,969.71,10.47,29.8
270,24,6.85,0,0,0,0.601,1.57,0,360.77,969.82,10.47,29.72
271,1,7,0,0,0,0.595,1.2,0,363.01,970,10.47,29.64
271,2,6.71,0,0,0,0.604,1.27,0,363.22,970.32,10.45,29.57
271,3,6.76,0,0,0,0.599,1.96,0,362.32,970.33,10.45,29.51
271,4,4.06,0,0,0,0.655,3.16,0,366.67,970.34,10.46,29.43
271,5,3.61,0,0,0,0.654,3.1,0,368.21,970.4,10.45,29.38
271,6,3.81,0,0,0,0.65,2.91,0,365.41,970.65,10.44,29.32
271,7,3.91,12.24,14.64,0,0.654,3.06,0,370.72,970.98,10.45,29.27
271,8,3.79,47.07,77.94,0,0.655,3.61,0,372.46,971.27,10.44,29.22
271,9,3.59,76.77,144.08,0,0.654,3.49,0,370.38,971.72,10.44,29.15
271,10,4.1,152.36,284.04,0,0.674,3.32,0,366.59,972.02,10.43,29.1
271,11,5.91,335.31,619.02,0,0.7,2.83,0,359.57,972.24,10.43,29.03
271,12,7.92,478.65,882.1,0,0.718,3.01,0,358.1,972.32,10.4,28.94
271,13,8.69,463.45,847.46,0,0.736,3.03,0,359.52,972.38,10.4,28.8
271,14,9.22,362.59,669.73,0,0.785,2.72,0,359.68,972.22,10.39,28.65
271,15,10.1,407.61,754.77,0,0.803,2.86,0,357.09,972.11,10.39,28.5
271,16,9.64,149.97,281.62,0,0.83,2.6,0,355,972.04,10.37,28.37
271,17,9.39,85.06,161.77,0,0.876,2.89,0,356.48,971.91,10.36,28.27
271,18,9.12,35.78,68.2,0,0.904,2.42,0,357.87,971.96,10.35,28.19
271,19,8.66,1.85,5.58,0,0.905,2.48,0,359.98,972.1,10.35,28.14
271,20,8.36,0,0,0,0.907,2.76,0,359.34,972.41,10.33,28.1
271,21,8.48,0,0,0,0.899,2.84,0,360.46,972.55,10.32,28.06
271,22,8.53,0,0,0,0.901,2.58,0,360.8,972.78,10.31,28.01
271,23,8.55,0,0,0,0.917,2.65,0,361.51,972.8,10.3,27.97
271,24,8.24,0,0,0,0.916,2.88,0,362.56,972.63,10.28,27.93
272,1,8.32,0,0,0,0.922,2.73,0,363.79,972.58,10.27,27.89
272,2,8.22,0,0,0,0.926,2.6,0,365,972.68,10.27,27.86
272,3,8.22,0,0,0,0.928,2.62,0,365.1,972.63,10.27,27.82
272,4,8.12,0,0,0,0.931,2.81,0,369.83,972.65,10.26,27.79
272,5,7.87,0,0,0,0.93,2.79,0,371.51,972.67,10.24,27.75
272,6,7.99,0,0,0,0.924,2.67,0,371.06,972.8,10.23,27.71
272,7,7.99,1.15,3.27,0,0.921,2.39,0,373.07,973.06,10.22,27.68
272,8,7.85,18.61,35.7,0,0.929,2.19,0,371.71,973.45,10.21,27.65
272,9,8.17,51.34,97.63,0,0.945,1.65,0,367.01,973.8,10.2,27.62
272,10,9.03,91.94,173.99,0,1.028,0.63,0,363.96,974.16,10.19,27.58
272,11,10.12,188.28,351.35,0,1.093,0.43,0,360.21,974.48,10.2,27.55
272,12,10.91,164.15,307.74,0,1.109,0.51,0,358.78,974.49,10.19,27.52
