DOY,hour,DateTime,Rn [W/m2],H [W/m2],LE [W/m2],NEE [umol/m2s],GPP [umol/m2s],RE [umol/m2s]
307,3,307.104,-0.51,-15.14,3.66,2.1,0.38,2.48
307,4,307.146,-0.64,9.33,5.82,2.16,0.29,2.46
307,5,307.188,-0.69,7.48,5.24,1.82,0.6,2.43
307,6,307.229,-0.83,15.67,7.8,1.86,0.53,2.39
307,7,307.271,-0.75,4.96,4.08,1.95,0.41,2.36
307,8,307.312,1.57,-9.08,2.02,1.84,0.5,2.33
307,9,307.354,9.86,-8.91,0.98,2.31,0,2.31
307,10,307.396,27.72,4.51,5.6,1.74,0.56,2.31
307,11,307.438,36.89,13.95,8.24,2.32,0,2.32
307,12,307.479,41.27,21.17,10.74,1.91,0.42,2.34
307,13,307.521,29.33,-0.04,6.83,2.35,0,2.35
307,14,307.562,24.69,2.69,6.23,2.36,0,2.36
307,15,307.604,14.34,-1.29,2.41,2.35,0,2.35
307,16,307.646,8.02,14.05,1.96,2.36,0,2.36
307,17,307.688,4.4,-3.55,2.24,2.36,0,2.36
307,18,307.729,-0.69,3.06,0.75,2.36,0,2.36
307,19,307.771,0.77,-7.3,12.36,2.35,0,2.35
307,20,307.812,-1.44,-55.93,-17.26,1.1,1.26,2.36
307,21,307.854,-4.19,-51.72,-8.59,1.93,0.45,2.38
307,22,307.896,-6.33,-2.55,1.39,2.38,0.03,2.41
307,23,307.938,-14.25,-41.11,-9.67,0.66,1.77,2.43
307,24,307.979,-5.51,-23.51,-5.05,2.45,0,2.45
308,1,308.021,-22.42,-20.05,-4.98,2.46,0,2.46
308,2,308.062,-43.34,-35.72,-10.46,2.25,0.19,2.45
308,3,308.104,-34.85,-39.01,-14.8,1.7,0.73,2.42
308,4,308.146,-15.13,-31.77,-11.95,3.33,-0.93,2.4
308,5,308.188,-6.04,-19.01,-2.66,2.66,-0.26,2.4
308,6,308.229,-5.92,-22.4,-3.06,2.39,0.02,2.41
308,7,308.271,-4.92,-25.16,-4.36,2,0.42,2.42
308,8,308.312,-1.14,-18.98,-1.51,2.76,-0.34,2.42
308,9,308.354,7.85,-12.21,0.88,1.76,0.66,2.43
308,10,308.396,26.77,-2.4,4.94,1.68,0.77,2.45
308,11,308.438,73.38,25.88,16.54,2.54,-0.06,2.48
308,12,308.479,34.48,-10.95,10.88,2.53,0,2.53
308,13,308.521,101.4,38.24,29.23,-1,3.58,2.58
308,14,308.562,52.42,26.3,15.23,1.74,0.87,2.6
308,15,308.604,28.82,126.2,12.99,1.85,0.71,2.57
308,16,308.646,21.36,36.26,12.47,1.36,1.17,2.53
308,17,308.688,1.26,27.83,10.05,2.04,0.44,2.48
308,18,308.729,-1.56,39.02,15.52,0.86,1.55,2.41
308,19,308.771,-1.49,34.33,13.09,1.42,0.94,2.36
308,20,308.812,-0.95,17.7,4.1,1.84,0.46,2.3
308,21,308.854,-0.48,14.13,2.33,1.54,0.71,2.25
308,22,308.896,-0.39,20.14,2.86,2.09,0.12,2.21
308,23,308.938,-0.42,18.41,3.22,2.35,-0.17,2.18
308,24,308.979,-0.23,11.51,4.34,2.11,0.03,2.14
309,1,309.021,-0.89,9.71,5.65,1.91,0.2,2.12
309,2,309.062,-0.8,-5.4,4.73,2.2,-0.11,2.09
309,3,309.104,-0.48,-128.85,6.87,1.58,0.48,2.07
309,4,309.146,-1.21,47.7,6.61,1.78,0.26,2.04
309,5,309.188,-2.64,-0.72,3.8,2.01,0,2.01
309,6,309.229,-5.71,-8.54,1.09,1.99,0,1.99
309,7,309.271,-6.56,-21.31,-0.64,2.6,-0.64,1.96
309,8,309.312,3.39,4.27,2.96,2.38,-0.46,1.93
309,9,309.354,35.26,-143.53,8.32,2.2,-0.3,1.91
309,10,309.396,171.1,-9.75,19.52,1.41,0.49,1.9
309,11,309.438,233.41,92.84,23.65,1.31,0.58,1.89
309,12,309.479,233.53,101.55,43.92,2.22,-0.32,1.9
309,13,309.521,267.33,143.07,84.32,2.22,-0.3,1.92
309,14,309.562,169.97,118.81,46.59,1.12,0.8,1.92
309,15,309.604,69.1,111.3,54.03,1.95,-0.05,1.9
309,16,309.646,-37.09,43.16,25.81,1.03,0.84,1.87
309,17,309.688,-67.01,-13.16,1.18,1.41,0.43,1.84
309,18,309.729,-62.42,-28.94,-5.2,1.82,0,1.82
309,19,309.771,-70.56,-26.46,-4.19,1.79,0,1.79
309,20,309.812,-70.78,-42.3,-5.35,1.75,0,1.75
309,21,309.854,-59.93,-43.24,-6.09,1.66,0.06,1.72
309,22,309.896,-10.58,-18.93,-3.18,1.7,0,1.7
309,23,309.938,-12.72,-6.59,-0.67,1.69,0,1.69
309,24,309.979,-10.68,0.29,-0.3,1.68,0,1.68
310,1,310.021,-4.25,10.17,0.64,1.67,0,1.67
310,2,310.062,-2.6,3.53,1.07,1.67,0,1.67
310,3,310.104,-7,6.62,1.66,1.66,0,1.66
310,4,310.146,-16.52,1.46,-1.72,1.66,0,1.66
310,5,310.188,-44.39,1.64,-0.63,1.65,0,1.65
310,6,310.229,-51.18,-2.39,2.38,1.63,0,1.63
310,7,310.271,-56.39,-14.16,-11.45,1.61,0,1.61
310,8,310.312,-12.6,-21.47,-1.99,1.97,-0.38,1.59
310,9,310.354,141.98,7.57,11.82,1.07,0.51,1.58
310,10,310.396,225.04,51.51,33.67,1.46,0.11,1.57
310,11,310.438,271.73,96.32,45.8,2.45,-0.87,1.58
310,12,310.479,261.73,140.29,74.9,0.53,1.06,1.59
310,13,310.521,223.12,-9999,-9999,2.85,-1.25,1.6
310,14,310.562,139.61,-9999,-9999,1.63,0,1.63
310,15,310.604,34.93,89.96,58.52,0.95,0.69,1.64
310,16,310.646,-54.7,35.37,34.46,0.76,0.88,1.65
310,17,310.688,-81.28,-15.15,-2.08,1.09,0.55,1.64
310,18,310.729,-66.17,-8.82,4.81,2.02,-0.4,1.62
310,19,310.771,-24.77,0.94,0.51,2.7,-1.09,1.61
310,20,310.812,-30.11,-5.87,-7.37,0.66,0.94,1.6
310,21,310.854,-78.36,-32.32,-11.66,1.46,0.12,1.59
310,22,310.896,-81.35,-54.41,-25.25,2.08,-0.5,1.57
310,23,310.938,-52.87,-30.53,-11.45,1.68,-0.12,1.56
310,24,310.979,-38.23,-13.05,-4.44,1.93,-0.38,1.55
311,1,311.021,-78.26,-37,-8.41,1.55,-0.01,1.54
311,2,311.062,-78.09,-33.47,-3.24,1.53,0,1.53
311,3,311.104,-75.78,-24.3,-6.7,1.51,0,1.51
311,4,311.146,-75.65,-12.35,0.71,1.5,0,1.5
311,5,311.188,-75.13,-31.58,-9.03,1.49,0,1.49
311,6,311.229,-75.48,-44.03,-3.73,1.73,-0.26,1.47
311,7,311.271,-76.69,-62.19,-13.25,1.21,0.24,1.45
311,8,311.312,-52.64,-56.42,-12.44,1.71,-0.27,1.44
311,9,311.354,24.58,-26.9,-2.07,1.69,-0.26,1.43
311,10,311.396,91.74,20.39,10.36,1.41,0.03,1.44
311,11,311.438,67.99,37.23,13.46,1.27,0.18,1.45
311,12,311.479,83.76,42.96,15.62,1.12,0.36,1.47
311,13,311.521,105.21,54.83,20.03,1.7,-0.19,1.51
311,14,311.562,68.48,41.41,15.77,1.78,-0.23,1.55
311,15,311.604,22.9,18.97,4.91,1.74,-0.17,1.57
311,16,311.646,5.76,-9999,-9999,1.52,0.05,1.56
311,17,311.688,0.27,-9999,-9999,1.56,0,1.56
311,18,311.729,-1.05,-9999,-9999,1.55,0,1.55
311,19,311.771,-0.84,-9999,-9999,1.54,0,1.54
311,20,311.812,-0.61,-9999,-9999,1.54,0,1.54
311,21,311.854,-0.58,-9999,-9999,1.54,0,1.54
311,22,311.896,-0.28,-9999,-9999,1.53,0,1.53
311,23,311.938,-1.75,-9999,-9999,1.54,0,1.54
311,24,311.979,-0.58,-9999,-9999,1.53,0,1.53
312,1,312.021,-0.19,-9999,-9999,1.54,0,1.54
312,2,312.062,-2.44,-9999,-9999,1.55,0,1.55
312,3,312.104,-2.85,-9999,-9999,1.56,0,1.56
312,4,312.146,-2.06,-9999,-9999,1.58,0,1.58
312,5,312.188,-1.84,-9999,-9999,1.61,0,1.61
312,6,312.229,-4.31,-9999,-9999,1.63,0,1.63
312,7,312.271,-8.24,-9999,-9999,1.66,0,1.66
312,8,312.312,-3.81,-9999,-9999,1.68,0,1.68
312,9,312.354,13.75,-9999,-9999,1.69,0,1.69
312,10,312.396,54.27,-9999,-9999,1.7,0,1.7
312,11,312.438,123.66,-9999,-9999,1.74,0,1.74
312,12,312.479,165.93,-9999,-9999,1.78,0,1.78
312,13,312.521,146.06,-9999,-9999,1.82,0,1.82
312,14,312.562,58.26,-9999,-9999,1.84,0,1.84
312,15,312.604,22.16,-9999,-9999,1.84,0,1.84
312,16,312.646,-0.42,-7.54,-8.28,1.48,0.36,1.84
312,17,312.688,-9.02,-26.46,-9.27,1.67,0.15,1.82
312,18,312.729,-34.62,-31.72,-25.44,1.06,0.75,1.81
312,19,312.771,-22.61,-34.06,-12.67,1.96,-0.17,1.79
312,20,312.812,-20.27,-36.57,-20.78,1.74,0.04,1.78
312,21,312.854,-9.21,-46.91,-7.57,1.44,0.34,1.78
312,22,312.896,-5.4,-168.94,-9.45,2.61,-0.83,1.78
312,23,312.938,-4.62,-202.16,2.72,1.78,0,1.78
312,24,312.979,-4.71,-14.94,14.26,1.79,0,1.79
313,1,313.021,-2.78,-9999,-9999,1.75,0,1.75
313,2,313.062,-4.91,-9999,-9999,1.64,0,1.64
313,3,313.104,-3.79,-326.9,-26.66,1.59,0,1.59
313,4,313.146,-0.91,-301.91,-23.98,1.5,0.08,1.58
313,5,313.188,-0.11,-195.83,-30.67,1.47,0.13,1.6
313,6,313.229,-0.8,-115.53,-26.19,1.63,0,1.63
313,7,313.271,-1.07,-125.65,-17.43,1.65,0.04,1.69
313,8,313.312,-15.9,-292.99,-46.78,1.88,-0.14,1.74
313,9,313.354,13.95,-61.98,26.66,2.46,-0.69,1.76
313,10,313.396,82.45,-24.55,50.14,0.38,1.4,1.79
313,11,313.438,63.18,-31.58,20.6,0.61,1.2,1.81
313,12,313.479,55.5,-65.74,12.99,1.81,0.02,1.84
313,13,313.521,76.88,-66.52,51.01,1.35,0.52,1.87
313,14,313.562,53.92,-16.5,63.81,1.28,0.61,1.89
313,15,313.604,27.03,-45.15,35.3,1.82,0.08,1.9
313,16,313.646,4.86,-36.06,-6.24,1.56,0.34,1.9
313,17,313.688,-14.28,-26.35,-9.05,1.35,0.54,1.89
313,18,313.729,-63.3,-86.95,-28.89,3.39,-1.52,1.87
313,19,313.771,-22.99,-40.86,-16.22,2.26,-0.42,1.84
313,20,313.812,-16.25,-25.2,-4.66,1.01,0.81,1.82
313,21,313.854,-17.19,-30.85,-9.42,2.37,-0.55,1.82
313,22,313.896,-16.89,-17.05,-3.83,1.82,-0.01,1.81
313,23,313.938,-20.43,-20.74,-3.58,1.4,0.4,1.8
313,24,313.979,-55.09,-39.63,-15.21,1.95,-0.16,1.79
314,1,314.021,-41.06,-38.48,-17.72,1.93,-0.16,1.76
314,2,314.062,-65.94,-38.67,-15.67,1.75,0,1.75
314,3,314.104,-44.07,-28.67,-15.15,1.42,0.31,1.73
314,4,314.146,-46.23,-26.93,-13.89,1.34,0.38,1.72
314,5,314.188,-83.49,-36.9,-14.49,1.7,0,1.7
314,6,314.229,-34.06,-32.05,-13.34,1.14,0.53,1.67
314,7,314.271,-19.73,-19.9,-5.75,1.67,0,1.67
314,8,314.312,-17.87,-18.21,-0.8,0.75,0.93,1.68
314,9,314.354,13.42,-5.44,-4.93,0.62,1.07,1.69
314,10,314.396,53.94,24.64,26.57,3.34,-1.63,1.72
314,11,314.438,96.22,45.93,33.93,0.53,1.22,1.76
314,12,314.479,181.57,113.9,105.11,1.68,0.13,1.81
314,13,314.521,197.94,143.85,100.02,1.32,0.53,1.85
314,14,314.562,140.69,150.8,81.84,2,-0.12,1.88
314,15,314.604,38.88,57.41,88.88,2.51,-0.62,1.9
314,16,314.646,-59.2,-10.88,9.3,-0.39,2.27,1.88
314,17,314.688,-73.28,-43.06,-11.14,1.36,0.47,1.83
314,18,314.729,-55.73,-45.68,-10.82,1.78,0,1.78
314,19,314.771,-29.94,-40.17,-9.58,1.78,-0.02,1.76
314,20,314.812,-37.87,-39.39,-6.14,1.61,0.14,1.75
314,21,314.854,-18.53,-35.7,-1.22,2.32,-0.57,1.75
314,22,314.896,-13.51,-36.59,-1.02,1.84,-0.1,1.75
314,23,314.938,-6.01,-76.92,-5.61,1.26,0.5,1.76
314,24,314.979,-3.4,-34.1,-4.64,1.64,0.13,1.77
315,1,315.021,-3.18,-59.54,-10.4,2.33,-0.52,1.8
315,2,315.062,-2.69,-41.31,-5.18,1.7,0.11,1.81
315,3,315.104,-1.42,-17.44,-1.62,1.85,0,1.85
315,4,315.146,-0.36,-1.3,1.37,1.87,0,1.87
315,5,315.188,-0.19,-26.56,-9.63,1.86,0,1.86
315,6,315.229,-1.94,-48.33,-11.59,1.88,0,1.88
315,7,315.271,-7.68,-55.7,-17.71,1.52,0.36,1.88
315,8,315.312,-0.04,-53.33,-11.51,1.81,0.07,1.88
315,9,315.354,17.48,-36.32,-0.08,1.9,0,1.89
315,10,315.396,49.79,-42,9.34,1.67,0.25,1.92
315,11,315.438,80.1,-13.33,10.75,2.15,-0.18,1.97
315,12,315.479,83.49,-14.35,74.6,4.14,-2.12,2.02
315,13,315.521,57.31,-4.34,36.49,-1.16,3.21,2.06
315,14,315.562,30.93,-20.19,53.14,0.64,1.44,2.08
315,15,315.604,5.87,-9.55,75.03,1.37,0.7,2.06
315,16,315.646,4.41,-69.64,8.86,2.08,0,2.08
315,17,315.688,-5.23,-35.23,6.1,0.93,1.18,2.11
315,18,315.729,-7.32,-60.58,-3.21,1.87,0.23,2.09
315,19,315.771,-12.57,-69.9,-20.87,1.05,1.03,2.08
315,20,315.812,-5.03,-40.3,-6.18,2.08,0,2.08
315,21,315.854,-10.61,-42.91,-14.15,1.53,0.57,2.11
315,22,315.896,-24.24,-62.39,-22.18,2.37,-0.27,2.1
315,23,315.938,-13.32,-60.72,-30.32,1.43,0.67,2.1
315,24,315.979,-22.81,-53.92,-18.37,1.22,0.88,2.1
316,1,316.021,-31.05,-32.63,-13.81,1.38,0.72,2.1
316,2,316.062,-38.81,-43.67,-23.75,1.98,0.12,2.09
316,3,316.104,-53.66,-53.53,-22.18,1.16,0.91,2.07
316,4,316.146,-55.71,-53.12,-27.91,1.59,0.46,2.05
316,5,316.188,-43.73,-46.01,-25.34,2,0.03,2.02
316,6,316.229,-25.62,-41.22,-15.42,2.64,-0.62,2.02
316,7,316.271,-5.37,-31.77,-14.71,2.3,-0.28,2.02
316,8,316.312,-13.21,-28.02,-13.95,2.3,-0.26,2.04
316,9,316.354,16.35,-13.87,1.98,1.94,0.11,2.05
316,10,316.396,89.66,9.44,45.83,1.12,0.97,2.08
316,11,316.438,119.58,55.57,73.7,1.6,0.55,2.15
316,12,316.479,104.83,55.17,84.91,1.72,0.49,2.21
316,13,316.521,113.48,-9999,-9999,1.41,0.85,2.26
316,14,316.562,98.33,-9999,-9999,2.3,0,2.3
316,15,316.604,47.94,-9999,-9999,2.33,0,2.33
316,16,316.646,-0.64,-9999,-9999,2.34,0,2.34
316,17,316.688,-46.53,-9999,-9999,2.31,0,2.31
316,18,316.729,-48.87,-56.01,-23.57,2.08,0.18,2.27
316,19,316.771,-31.01,-48.26,-13.49,3.32,-1.07,2.25
316,20,316.812,-36.56,-49.01,-23.94,2.44,-0.2,2.23
316,21,316.854,-66.65,-85.16,-15.36,3.19,-0.97,2.22
316,22,316.896,-73.23,-102.84,-9.31,3.25,-1.06,2.19
316,23,316.938,-67.95,-79.85,-11.14,3.71,-1.55,2.16
316,24,316.979,-41.9,-42.38,-7.45,2.29,-0.15,2.14
317,1,317.021,-29.26,-50.61,-7.1,2.76,-0.61,2.14
317,2,317.062,-24.23,-55.96,-3.63,2.85,-0.7,2.15
317,3,317.104,-27.43,-55.44,-3.75,2.67,-0.51,2.16
317,4,317.146,-65.03,-57.28,-10.77,1.92,0.24,2.16
317,5,317.188,-70.42,-42.78,-10.25,0.84,1.3,2.14
317,6,317.229,-56.82,-48.89,-15.14,1.11,1,2.11
317,7,317.271,-60.35,-58.02,-12.96,1.72,0.38,2.1
317,8,317.312,-11.75,-34.07,-2.9,1.64,0.45,2.09
317,9,317.354,1.61,-27.59,5.47,2.74,-0.63,2.1
317,10,317.396,35.02,-15.06,31.49,2.9,-0.78,2.12
317,11,317.438,60.79,2.04,21.99,2.68,-0.52,2.16
317,12,317.479,71.01,34.78,39.58,1.89,0.32,2.21
317,13,317.521,135.52,68.55,65.92,4.13,-1.86,2.27
317,14,317.562,72.1,60.22,37.67,2.78,-0.46,2.32
317,15,317.604,48.96,23.97,22.96,2.17,0.16,2.34
317,16,317.646,-19.44,-7.06,-0.39,1.98,0.35,2.33
317,17,317.688,-52.32,-36.89,-12.55,1.84,0.46,2.31
317,18,317.729,-83.01,-75.14,-31.86,2.6,-0.34,2.27
317,19,317.771,-48.85,-75.79,-28.49,3.01,-0.77,2.24
317,20,317.812,-36.73,-69.17,-19.34,2.29,-0.05,2.24
317,21,317.854,-65.56,-71.83,-17.16,1.93,0.31,2.24
317,22,317.896,-76.99,-74.06,-18.89,2.02,0.21,2.23
317,23,317.938,-85.57,-72.54,-24.35,2.26,-0.05,2.21
317,24,317.979,-83.3,-62.48,-19.96,2.22,-0.03,2.18
318,1,318.021,-88.99,-60.86,-26.6,1.44,0.72,2.15
318,2,318.062,-87.58,-46.18,-15.48,1.52,0.59,2.11
318,3,318.104,-87.34,-44.08,-12.34,2.08,0,2.08
318,4,318.146,-89.24,-54,-15.23,2.05,0,2.05
318,5,318.188,-43.65,-46.14,-5.55,2.03,0,2.03
318,6,318.229,-35.38,-13.52,-3.46,2.04,0,2.04
318,7,318.271,-46.61,-19.79,-3.41,2.04,0,2.04
318,8,318.312,-56.39,-1.92,-4.43,0.62,1.41,2.03
318,9,318.354,-7.77,-14.48,-0.48,-0.32,2.33,2.01
318,10,318.396,96.57,-2.23,29.27,1.46,0.57,2.04
318,11,318.438,129.89,46.41,30.64,2.9,-0.8,2.1
318,12,318.479,116.03,107.79,-32.68,4.08,-1.89,2.19
318,13,318.521,56.1,28.38,11.02,4.02,-1.75,2.27
318,14,318.562,28.47,12.31,11.81,5.42,-3.09,2.32
318,15,318.604,12.54,1.6,5.18,2.26,0.08,2.34
318,16,318.646,-12.43,-17.23,-7.04,2.76,-0.42,2.34
318,17,318.688,-15.02,-36.24,2.08,2.03,0.3,2.34
318,18,318.729,-18.22,-52.09,-10.61,2.28,0.04,2.32
318,19,318.771,-13.27,-38.16,-7.97,1.48,0.83,2.31
318,20,318.812,-10.92,-41.4,-10.66,1.9,0.4,2.31
318,21,318.854,-44.86,-45.92,-16.72,2.79,-0.49,2.3
318,22,318.896,-57.78,-40.39,-10.94,2.27,0,2.27
318,23,318.938,-65.88,-29.02,-6.06,2.22,0,2.22
318,24,318.979,-59.84,-29.95,-9.9,2.19,0,2.19
319,1,319.021,-41.87,-35.04,-11.63,2.17,0,2.17
319,2,319.062,-36.27,-19.18,-3.1,2.16,0,2.16
319,3,319.104,-27.92,-21,-7.6,2.15,0,2.15
319,4,319.146,-25.94,-36.86,-9.46,2.15,0,2.15
319,5,319.188,-20.12,-7.37,-1.35,2.15,0,2.15
319,6,319.229,-15.76,-22.85,-3.21,2.15,0,2.15
319,7,319.271,-13.99,-35.09,-9.59,2.15,0,2.15
319,8,319.312,-7.95,-0.3,1.42,1.28,0.87,2.15
319,9,319.354,2.58,-12.63,-0.87,2.16,0,2.16
319,10,319.396,16.91,11.86,5.16,2.48,-0.27,2.21
319,11,319.438,21.24,11.93,1.45,1.97,0.26,2.23
319,12,319.479,120.92,8.75,-4.51,1.82,0.43,2.25
319,13,319.521,141.17,42.83,7.88,2.41,-0.08,2.33
319,14,319.562,95.15,52.42,37.2,3,-0.62,2.37
319,15,319.604,54.7,53.72,24.62,2.96,-0.54,2.41
319,16,319.646,16.26,17.59,15.77,1.58,0.84,2.42
319,17,319.688,-5.5,2.55,0.59,1.63,0.77,2.4
319,18,319.729,-6.38,-2.99,-3.03,2.37,0,2.37
319,19,319.771,-2.89,1.78,0.17,2.35,0,2.35
319,20,319.812,-2.69,-17.07,-4.13,2.34,0,2.34
319,21,319.854,-8.86,-10.12,-2.58,2.32,0,2.32
319,22,319.896,-19.64,-9.44,1.7,2.31,0,2.31
319,23,319.938,-27.28,2.25,-0.26,2.29,0,2.29
319,24,319.979,-32.51,-4.06,-6.02,2.27,0,2.27
320,1,320.021,-20.54,-18.81,-10.78,2.27,0,2.27
320,2,320.062,-14.75,-3.21,-1.34,2.28,0,2.28
320,3,320.104,-7.55,8.68,1.78,2.29,0,2.29
320,4,320.146,-3.31,-9.01,-1.22,2.3,0,2.3
320,5,320.188,-7.27,-24.01,-5.26,2.29,0,2.29
320,6,320.229,-10.81,-25,-4.4,2.3,0,2.3
320,7,320.271,-26.48,-23.05,-6.44,2.28,0,2.28
320,8,320.312,-13.62,-23.25,-5.39,1.27,0.99,2.26
320,9,320.354,10.72,-25.21,-5.15,1.7,0.56,2.26
320,10,320.396,27.42,-29.14,-1.08,1.42,0.87,2.28
320,11,320.438,45.36,-6.72,10.37,0.82,1.5,2.32
320,12,320.479,66.72,12.45,11.38,2.24,0.12,2.37
320,13,320.521,60.68,4.03,8.85,2.96,-0.55,2.4
320,14,320.562,46.99,13.03,10.25,1.4,1.04,2.44
320,15,320.604,32.7,18.34,11.12,0.54,1.91,2.45
320,16,320.646,10.89,10.36,6.55,-0.54,2.99,2.45
320,17,320.688,-0.42,-1.27,0.53,1.24,1.2,2.44
320,18,320.729,-0.96,-1.64,0.83,2.41,0.02,2.43
320,19,320.771,-0.98,4.76,3.41,2.07,0.35,2.42
320,20,320.812,-0.87,1.25,1.34,2.41,0,2.41
320,21,320.854,-0.73,-5.76,0.01,2.41,0,2.41
320,22,320.896,-0.66,-6.78,0.05,2.4,0,2.4
320,23,320.938,-0.28,-31.45,-2.01,1.89,0.52,2.4
320,24,320.979,-0.51,-37.73,-5.61,4.74,-2.33,2.41
321,1,321.021,-0.88,-91.76,-8.78,2.44,0,2.44
321,2,321.062,-2.3,-60.21,-0.23,0.52,1.96,2.48
321,3,321.104,-2.92,-64.86,-8.45,3.82,-1.34,2.49
321,4,321.146,-4.72,-58.97,-16.47,4.05,-1.56,2.48
321,5,321.188,-7.87,-41.9,-18.66,3.24,-0.76,2.48
321,6,321.229,-8.51,-25.32,-10.66,0.96,1.51,2.47
321,7,321.271,-7.26,-18.57,-5.85,-0.89,3.34,2.45
321,8,321.312,-8.26,-23.02,-12.04,3.41,-0.97,2.44
321,9,321.354,-1.69,-14.5,-3.99,4.78,-2.36,2.43
321,10,321.396,8.54,-11.82,0.87,2.73,-0.3,2.43
321,11,321.438,42.55,4.19,18.12,1.9,0.53,2.44
321,12,321.479,37.98,8.37,33.63,2.82,-0.36,2.46
321,13,321.521,66.61,23.65,38.21,2.54,-0.08,2.46
321,14,321.562,45.49,31.77,43.01,2.38,0.11,2.49
321,15,321.604,-14.04,-5.79,18.21,2.35,0.16,2.51
321,16,321.646,-33.73,-16.26,-0.91,0.96,1.52,2.48
321,17,321.688,-84.8,-46.81,-18.83,1.5,0.96,2.46
321,18,321.729,-87.36,-66.87,-33.36,1.76,0.64,2.4
321,19,321.771,-83.44,-48.4,-17.58,1.79,0.56,2.36
321,20,321.812,-90.29,-29.85,-12.37,2.31,0,2.31
321,21,321.854,-89.23,-17.14,-4.64,2.26,0,2.26
321,22,321.896,-87.52,-58.79,-16.21,1.35,0.87,2.21
321,23,321.938,-88.36,-58.32,-16.46,1.72,0.46,2.18
321,24,321.979,-88.92,-54.14,-13.99,2.16,0,2.16
322,1,322.021,-89.44,-52.2,-16.57,2.14,0,2.14
322,2,322.062,-88.24,-71.45,-18.32,0.82,1.29,2.12
322,3,322.104,-88.87,-53.83,-17,2.11,0,2.11
322,4,322.146,-87.09,-28.3,-6.23,2.09,0,2.09
322,5,322.188,-65.51,-38.62,-7.55,2.08,0,2.08
322,6,322.229,-81.88,-50.19,-13.28,2.07,0,2.07
322,7,322.271,-85.54,-48.39,-14.18,2.06,0,2.06
322,8,322.312,-81.29,-44.75,-8.89,2.05,0,2.05
322,9,322.354,-30.04,-40.45,-8.82,1.4,0.64,2.04
322,10,322.396,91.76,-3.69,5.57,0.98,1.07,2.05
322,11,322.438,209.36,84.12,55.98,3.44,-1.37,2.08
322,12,322.479,229.28,95.19,53.74,3.83,-1.7,2.13
322,13,322.521,160.83,80.43,37.56,3.36,-1.18,2.18
322,14,322.562,88.06,50.4,17.09,3.08,-0.84,2.24
322,15,322.604,41.66,59.87,13.25,2.04,0.22,2.26
322,16,322.646,-50.01,5.05,5.83,0.12,2.12,2.23
322,17,322.688,-80.62,-16.05,-7.12,2.19,0,2.19
322,18,322.729,-60.45,-15.73,-7.49,2.15,0,2.15
322,19,322.771,-80.29,-3.54,-0.79,2.13,0,2.13
322,20,322.812,-83.62,-2.16,-1.94,2.1,0,2.1
322,21,322.854,-77.14,-3.75,-1.41,2.07,0,2.07
322,22,322.896,-49.16,-28.42,-13.91,2.05,0,2.05
322,23,322.938,-19.39,-23,-4.6,2.05,0,2.05
322,24,322.979,-18.33,-22.3,-4.36,2.07,0,2.07
323,1,323.021,-1.35,-21.64,-3.33,2.09,0,2.09
323,2,323.062,-0.95,-17.79,-3.44,2.11,0,2.11
323,3,323.104,-1.64,-24.89,-4.35,2.58,-0.46,2.13
323,4,323.146,-2.82,-16.45,-2.83,2.14,0,2.14
323,5,323.188,-3.43,-13.32,-0.45,2.14,0,2.14
323,6,323.229,-3.37,-16.4,-0.92,3.01,-0.86,2.15
323,7,323.271,-1.58,-11.63,-1.48,4.39,-2.24,2.15
323,8,323.312,-1,-11.39,-3.24,4.16,-2,2.16
323,9,323.354,3.82,-2.6,0.73,3.29,-1.13,2.16
323,10,323.396,7.06,-6.5,5.04,4.44,-2.27,2.17
323,11,323.438,8.97,-17.86,3.06,1.84,0.34,2.18
323,12,323.479,10.88,-32.67,-0.73,2.24,-0.05,2.19
323,13,323.521,8.62,-9999,-9999,1.93,0.26,2.19
323,14,323.562,6.86,-9999,-9999,2.19,0,2.19
323,15,323.604,2.09,-9999,-9999,2.19,0,2.19
323,16,323.646,-1.66,-9999,-9999,2.19,0,2.19
323,17,323.688,-6.17,-9.93,-3.64,2.19,0,2.19
323,18,323.729,-8.16,-4.5,-0.41,2.18,0,2.18
323,19,323.771,-6.96,-27.97,0.83,2.16,0,2.16
323,20,323.812,-6.13,-18.53,0.31,2.15,0,2.15
323,21,323.854,-3.49,3.31,2.5,2.14,0,2.14
323,22,323.896,-2.81,4.37,1.12,2.12,0,2.12
323,23,323.938,-3.39,-2.71,0.64,2.1,0,2.1
323,24,323.979,-3.75,-1.09,1.6,2.08,0,2.08
324,1,324.021,-3.3,2,1.09,2.06,0,2.06
324,2,324.062,-3.35,8.2,2.62,2.04,0,2.04
324,3,324.104,-2.77,8.61,2.02,2.03,0,2.03
324,4,324.146,-2.9,18.96,2.21,2.01,0,2.01
324,5,324.188,-2.68,15.42,2.05,1.99,0,1.99
324,6,324.229,-1.89,17.9,3.46,1.98,0,1.98
324,7,324.271,-2.72,18.57,2.65,1.96,0,1.96
324,8,324.312,-1.21,20.6,1.75,1.94,0,1.94
324,9,324.354,8.11,21.62,2.37,1.92,0,1.92
324,10,324.396,30.12,20.37,6.52,1.91,0,1.91
324,11,324.438,51.98,30.9,9.12,1.92,0,1.92
324,12,324.479,61.91,32.35,8.96,1.93,0,1.93
