"","Time","C_leaf","C_fineroot","C_wood","C_litter_m","C_litter_s","C_cwd","C_som_f","C_som_s","C_som_p","ci","theta.in","tsoil0","an","gs","gbc","lambda_val","esat","desat","gleaf","dlwrad","dshflx","dlhflx","f0","df0","dtleaf","tleaf","rnet","lwrad","shflx","lhflx","etflx"
"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.4475,NA,NA,-0.820990810003914,0.01,0.727333339707449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.0817,NA,NA,-0.814295006128701,0.01,0.738059030826833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.9791,NA,NA,-0.740799671686112,0.01,0.79863744006627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.2451,NA,NA,-0.704569950520203,0.01,0.807224399950368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.5248,NA,NA,-0.696714861841553,0.01,0.863366324746487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.3323,NA,NA,-0.705689530434864,0.01,0.837184517733566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.63225,NA,NA,-0.712592705993303,0.01,0.768596763219591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.961449102768,NA,NA,1.27102244493895,0.0191680659701179,0.535360889836429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.220320562264,NA,NA,8.29502417340836,0.0849558464440662,0.360031588662093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.973127540679,NA,NA,9.12092277665914,0.104229442318812,0.292014105227596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.124470119669,NA,NA,9.07840492627568,0.0866567177016945,0.514318692048421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.85265092454,NA,NA,8.75463794901143,0.0761067445006701,0.711633983827299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.824374473953,NA,NA,8.83996381049234,0.0789227647195048,0.60981945514104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.938277832253,NA,NA,8.51118173289568,0.0748693154123553,0.449212582208787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.171368329519,NA,NA,8.6226968835155,0.0728412560730157,0.570239845110353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.092199853257,NA,NA,9.56351092947077,0.0908539027847813,0.815378970715822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.670919733066,NA,NA,9.7943268777288,0.0954850973556044,0.813023321449505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.693763184107,NA,NA,9.92674014921049,0.098725875019273,0.743417098262543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.068391870507,NA,NA,10.0050094858625,0.101410915007101,0.76904878975137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.016421053488,NA,NA,10.0768893442775,0.104440998728608,0.738852084786325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.406516290613,NA,NA,9.90413360436084,0.0995724344310997,0.659710097185248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.350215058804,NA,NA,9.58478819281638,0.0966521981911341,0.478625455708864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
